,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.00010404500000005257,12.0,10,1900
1,1,0.0040430479999999935,12.0,10,1900
2,2,0.004222595000000107,11.0,10,1900
3,3,0.0043985810000000125,11.0,10,1900
4,4,0.004567237000000057,11.0,10,1900
5,5,0.0047344830000000115,10.0,10,1900
6,6,0.0049014950000001445,11.0,10,1900
7,7,0.0050671040000001,11.0,10,1900
8,8,0.005239042999999999,12.0,10,1900
9,9,0.005413735000000086,12.0,10,1900
10,10,0.005620256000000046,14.0,10,1900
11,11,0.005789220000000039,14.0,10,1900
12,12,0.005889153000000036,14.0,10,1900
13,13,0.006064053000000014,15.0,10,1900
14,14,0.006236326000000014,15.0,10,1900
15,15,0.006405706000000011,14.0,10,1900
16,16,0.006577647000000075,15.0,10,1900
17,17,0.006739790000000134,13.0,10,1900
18,18,0.0069004480000001145,12.0,10,1900
19,19,0.007070166999999961,11.0,10,1900
20,20,0.007239216000000104,10.0,10,1900
21,21,0.00733770899999997,10.0,10,1900
22,22,0.0075100730000001725,11.0,10,1900
23,23,0.007684320000000078,11.0,10,1900
24,24,0.007853824999999981,8.0,10,1900
25,25,0.00801974400000005,7.0,10,1900
26,26,0.00818853900000005,10.0,10,1900
27,27,0.008360040999999985,11.0,10,1900
28,28,0.00853291200000017,11.0,10,1900
29,29,0.008699275000000117,10.0,10,1900
30,30,0.008870797000000152,10.0,10,1900
31,31,0.009044284000000014,13.0,10,1900
32,32,0.009212189999999953,15.0,10,1900
33,33,0.009378442000000042,14.0,10,1900
34,34,0.009546247000000063,14.0,10,1900
35,35,0.00971288200000009,13.0,10,1900
36,36,0.009883086999999957,13.0,10,1900
37,37,0.01004968400000017,13.0,10,1900
38,38,0.01021238499999999,12.0,10,1900
39,39,0.010381404000000094,12.0,10,1900
40,40,0.010550954000000168,11.0,10,1900
41,41,0.010717641000000055,10.0,10,1900
42,42,0.010916947000000121,12.0,10,1900
43,43,0.011104796000000139,13.0,10,1900
44,44,0.011275480000000115,10.0,10,1900
45,45,0.011451418000000047,12.0,10,1900
46,46,0.011657447000000154,11.0,10,1900
47,47,0.011831553000000161,11.0,10,1900
48,48,0.011996353000000015,9.0,10,1900
49,49,0.01216748600000006,10.0,10,1900
50,50,0.012334880000000048,8.0,10,1900
51,51,0.012506373000000126,9.0,10,1900
52,52,0.012674461000000026,9.0,10,1900
53,53,0.01284616400000016,8.0,10,1900
54,54,0.013092446000000146,8.0,10,1900
55,55,0.013372566000000141,8.0,10,1900
56,56,0.013550119000000027,8.0,10,1900
57,57,0.01377969900000009,8.0,10,1900
58,58,0.013987442000000128,9.0,10,1900
59,59,0.014193121000000142,7.0,10,1900
60,60,0.01438191100000008,8.0,10,1900
61,61,0.014593359000000028,8.0,10,1900
62,62,0.01477425500000007,9.0,10,1900
63,63,0.014950805000000011,8.0,10,1900
64,64,0.015132172000000166,10.0,10,1900
65,65,0.015404979000000152,10.0,10,1900
66,66,0.015647367000000134,10.0,10,1900
67,67,0.015910331000000166,9.0,10,1900
68,68,0.01612884800000014,9.0,10,1900
69,69,0.016387256000000017,10.0,10,1900
70,70,0.016560016999999982,11.0,10,1900
71,71,0.01673284900000005,11.0,10,1900
72,72,0.016992357999999985,10.0,10,1900
73,73,0.017178829000000118,9.0,10,1900
74,74,0.01736715000000011,8.0,10,1900
75,75,0.017590839000000136,8.0,10,1900
76,76,0.01787941100000001,10.0,10,1900
77,77,0.01813767300000002,11.0,10,1900
78,78,0.018400293000000012,11.0,10,1900
79,79,0.018623894000000085,12.0,10,1900
80,80,0.01878987600000004,10.0,10,1900
81,81,0.018962163000000087,12.0,10,1900
82,82,0.019130405000000072,11.0,10,1900
83,83,0.019404570000000065,11.0,10,1900
84,84,0.01961744600000004,12.0,10,1900
85,85,0.019858280000000006,10.0,10,1900
86,86,0.020025921000000002,9.0,10,1900
87,87,0.020196740000000046,10.0,10,1900
88,88,0.020362741000000018,10.0,10,1900
89,89,0.020534604000000067,8.0,10,1900
90,90,0.02070356200000001,8.0,10,1900
91,91,0.020874038999999955,9.0,10,1900
92,92,0.02104461099999999,9.0,10,1900
93,93,0.021212438000000056,9.0,10,1900
94,94,0.02137762200000015,10.0,10,1900
95,95,0.021623110000000167,9.0,10,1900
96,96,0.021811369999999997,9.0,10,1900
97,97,0.021978127000000125,7.0,10,1900
98,98,0.022171382000000017,7.0,10,1900
99,99,0.02238920099999997,7.0,10,1900
100,100,0.022592145000000174,9.0,10,1900
101,101,0.02725956500000004,9.0,10,1900
102,102,0.02744649900000007,9.0,10,1900
103,103,0.02762600000000015,9.0,10,1900
104,104,0.027802717000000143,12.0,10,1900
105,105,0.027972848999999966,12.0,10,1900
106,106,0.028147037000000097,10.0,10,1900
107,107,0.028323321000000012,9.0,10,1900
108,108,0.028497782000000083,10.0,10,1900
109,109,0.02867386900000013,10.0,10,1900
110,110,0.028845245000000075,11.0,10,1900
111,111,0.0290186320000001,10.0,10,1900
112,112,0.029191245000000032,11.0,10,1900
113,113,0.02928919699999999,11.0,10,1900
114,114,0.029455652,10.0,10,1900
115,115,0.029632773000000112,10.0,10,1900
116,116,0.029947667000000067,9.0,10,1900
117,117,0.030184108000000043,9.0,10,1900
118,118,0.0303560650000001,8.0,10,1900
119,119,0.030528963000000076,7.0,10,1900
120,120,0.030697916000000047,8.0,10,1900
121,121,0.03087148900000014,9.0,10,1900
122,122,0.030968561000000117,9.0,10,1900
123,123,0.031142866000000158,10.0,10,1900
124,124,0.031314177000000054,10.0,10,1900
125,125,0.03148704300000005,10.0,10,1900
126,126,0.03165693000000003,11.0,10,1900
127,127,0.03183494100000006,12.0,10,1900
128,128,0.032008100999999956,11.0,10,1900
129,129,0.03218527999999998,11.0,10,1900
130,130,0.03243158300000015,10.0,10,1900
131,131,0.03267714399999999,10.0,10,1900
132,132,0.03290030399999999,10.0,10,1900
133,133,0.03319698000000004,7.0,10,1900
134,134,0.03336893799999996,8.0,10,1900
135,135,0.03350167700000006,8.0,10,1900
136,136,0.03368713000000012,7.0,10,1900
137,137,0.033901685000000015,8.0,10,1900
138,138,0.03409988399999997,9.0,10,1900
139,139,0.03429054300000001,9.0,10,1900
140,140,0.034472923000000044,9.0,10,1900
141,141,0.034640961000000026,9.0,10,1900
142,142,0.0348166780000001,9.0,10,1900
143,143,0.03499083000000014,10.0,10,1900
144,144,0.03516712300000013,9.0,10,1900
145,145,0.03533552300000009,9.0,10,1900
146,146,0.035505614000000074,9.0,10,1900
147,147,0.03567372000000013,8.0,10,1900
148,148,0.03584305200000015,6.0,10,1900
149,149,0.036075645000000156,6.0,10,1900
150,150,0.03636090000000003,6.0,10,1900
151,151,0.03658179900000014,5.0,10,1900
152,152,0.03676038000000004,6.0,10,1900
153,153,0.03694159100000016,8.0,10,1900
154,154,0.03732804000000001,9.0,10,1900
155,155,0.03752998200000013,12.0,10,1900
156,156,0.037704861000000145,11.0,10,1900
157,157,0.037881668000000035,12.0,10,1900
158,158,0.038099333999999985,14.0,10,1900
159,159,0.038392406000000046,16.0,10,1900
160,160,0.03863948100000014,15.0,10,1900
161,161,0.038837953000000036,15.0,10,1900
162,162,0.03903888500000008,14.0,10,1900
163,163,0.0392331130000001,12.0,10,1900
164,164,0.03953649200000009,13.0,10,1900
165,165,0.039699275000000034,13.0,10,1900
166,166,0.03989809700000002,14.0,10,1900
167,167,0.04008201500000008,12.0,10,1900
168,168,0.040266056999999966,10.0,10,1900
169,169,0.04037147799999996,10.0,10,1900
170,170,0.040554325,11.0,10,1900
171,171,0.04073089699999999,9.0,10,1900
172,172,0.04091544300000005,11.0,10,1900
173,173,0.04110136200000003,11.0,10,1900
174,174,0.041283654999999975,11.0,10,1900
175,175,0.041464930000000066,8.0,10,1900
176,176,0.04164574200000004,7.0,10,1900
177,177,0.04175169000000012,7.0,10,1900
178,178,0.04193380300000005,7.0,10,1900
179,179,0.042158265000000084,7.0,10,1900
180,180,0.04235958400000017,5.0,10,1900
181,181,0.04254798800000015,5.0,10,1900
182,182,0.042733411000000165,5.0,10,1900
183,183,0.042840913000000036,5.0,10,1900
184,184,0.04302213200000016,6.0,10,1900
185,185,0.04317149500000017,6.0,10,1900
186,186,0.043424316000000074,6.0,10,1900
187,187,0.04374239000000002,6.0,10,1900
188,188,0.04386544400000014,6.0,10,1900
189,189,0.044058952999999956,6.0,10,1900
190,190,0.04425064700000014,6.0,10,1900
191,191,0.04443259200000016,4.0,10,1900
192,192,0.04461349200000009,3.0,10,1900
193,193,0.04480191000000011,3.0,10,1900
194,194,0.044995008999999975,2.0,10,1900
195,195,0.04518889599999998,3.0,10,1900
196,196,0.04537975000000016,4.0,10,1900
197,197,0.04556490000000002,5.0,10,1900
198,198,0.045752353999999995,6.0,10,1900
199,199,0.04605602200000014,5.0,10,1900
200,200,0.04627556799999999,7.0,10,1900
201,201,0.05193972000000002,8.0,10,1900
202,202,0.052142284000000094,7.0,10,1900
203,203,0.05233595499999999,8.0,10,1900
204,204,0.052519304000000044,7.0,10,1900
205,205,0.052707033999999986,7.0,10,1900
206,206,0.05289299000000014,8.0,10,1900
207,207,0.05307948200000001,6.0,10,1900
208,208,0.05326742800000006,6.0,10,1900
209,209,0.053449988000000115,6.0,10,1900
210,210,0.05361757899999997,6.0,10,1900
211,211,0.053942150999999994,8.0,10,1900
212,212,0.054128171999999974,6.0,10,1900
213,213,0.05424073399999996,6.0,10,1900
214,214,0.05442639000000016,7.0,10,1900
215,215,0.05453190600000002,7.0,10,1900
216,216,0.054714775999999965,8.0,10,1900
217,217,0.05489868500000017,8.0,10,1900
218,218,0.05508197100000012,9.0,10,1900
219,219,0.055191724000000164,9.0,10,1900
220,220,0.05541502500000006,7.0,10,1900
221,221,0.055623645000000055,7.0,10,1900
222,222,0.05587399900000012,8.0,10,1900
223,223,0.056078299000000165,7.0,10,1900
224,224,0.05626853800000009,7.0,10,1900
225,225,0.05645283600000006,7.0,10,1900
226,226,0.056637923000000034,7.0,10,1900
227,227,0.056748860999999984,7.0,10,1900
228,228,0.05685632900000015,7.0,10,1900
229,229,0.05703961099999999,6.0,10,1900
230,230,0.05721969800000015,7.0,10,1900
231,231,0.05739922400000008,5.0,10,1900
232,232,0.05757902000000015,5.0,10,1900
233,233,0.05776139499999999,5.0,10,1900
234,234,0.05787398099999996,5.0,10,1900
235,235,0.058054942000000054,5.0,10,1900
236,236,0.058235833999999986,7.0,10,1900
237,237,0.05834564600000003,7.0,10,1900
238,238,0.05853092800000015,9.0,10,1900
239,239,0.05871481700000003,8.0,10,1900
240,240,0.058937165999999985,9.0,10,1900
241,241,0.05921329900000005,9.0,10,1900
242,242,0.05939979500000003,11.0,10,1900
243,243,0.05958022299999999,12.0,10,1900
244,244,0.0597583450000001,10.0,10,1900
245,245,0.059938074000000174,11.0,10,1900
246,246,0.06012101000000003,11.0,10,1900
247,247,0.06031019999999998,11.0,10,1900
248,248,0.06049883900000008,11.0,10,1900
249,249,0.06068545199999997,11.0,10,1900
250,250,0.060792817000000055,11.0,10,1900
251,251,0.060970631,10.0,10,1900
252,252,0.061084665999999954,10.0,10,1900
253,253,0.061349767000000055,10.0,10,1900
254,254,0.06153578900000012,11.0,10,1900
255,255,0.061717127999999954,11.0,10,1900
256,256,0.06189819900000004,10.0,10,1900
257,257,0.062082266,10.0,10,1900
258,258,0.06226224400000002,10.0,10,1900
259,259,0.062449302999999956,10.0,10,1900
260,260,0.06263380500000015,13.0,10,1900
261,261,0.0628118230000001,12.0,10,1900
262,262,0.06291931800000006,12.0,10,1900
263,263,0.06310024199999997,10.0,10,1900
264,264,0.06332235799999997,10.0,10,1900
265,265,0.06350166300000004,10.0,10,1900
266,266,0.06360821299999997,10.0,10,1900
267,267,0.06379401200000001,10.0,10,1900
268,268,0.06397883800000015,10.0,10,1900
269,269,0.06408875100000011,10.0,10,1900
270,270,0.06431243600000003,10.0,10,1900
271,271,0.064498371,10.0,10,1900
272,272,0.06469586900000013,11.0,10,1900
273,273,0.06494274200000016,11.0,10,1900
274,274,0.065225694,13.0,10,1900
275,275,0.06541268200000006,15.0,10,1900
276,276,0.06551929300000014,15.0,10,1900
277,277,0.06575309399999996,15.0,10,1900
278,278,0.0659344850000001,13.0,10,1900
279,279,0.06604312400000012,13.0,10,1900
280,280,0.06622628600000002,12.0,10,1900
281,281,0.06640420300000005,10.0,10,1900
282,282,0.06658879700000009,11.0,10,1900
283,283,0.06678203800000015,9.0,10,1900
284,284,0.06695516300000004,8.0,10,1900
285,285,0.0671405650000001,10.0,10,1900
286,286,0.06732076200000003,9.0,10,1900
287,287,0.06750215100000001,10.0,10,1900
288,288,0.06762072000000008,10.0,10,1900
289,289,0.06772412300000008,10.0,10,1900
290,290,0.06789668100000013,12.0,10,1900
291,291,0.06807150500000003,10.0,10,1900
292,292,0.06824500300000014,8.0,10,1900
293,293,0.06835078100000014,8.0,10,1900
294,294,0.06845629000000009,8.0,10,1900
295,295,0.0686293870000001,7.0,10,1900
296,296,0.06881388300000002,6.0,10,1900
297,297,0.06899186800000012,7.0,10,1900
298,298,0.06916692999999996,7.0,10,1900
299,299,0.06933953800000014,5.0,10,1900
300,300,0.06954305000000005,5.0,10,1900
301,301,0.07476958500000008,6.0,10,1900
302,302,0.07488097000000016,6.0,10,1900
303,303,0.07506301999999998,5.0,10,1900
304,304,0.07524153499999997,5.0,10,1900
305,305,0.07542007500000003,6.0,10,1900
306,306,0.07563286800000002,6.0,10,1900
307,307,0.07573898099999998,6.0,10,1900
308,308,0.07591350799999996,6.0,10,1900
309,309,0.07608856300000011,6.0,10,1900
310,310,0.07626334099999998,6.0,10,1900
311,311,0.07643885100000003,6.0,10,1900
312,312,0.07661205000000004,9.0,10,1900
313,313,0.07678235400000011,8.0,10,1900
314,314,0.07696058100000003,8.0,10,1900
315,315,0.07706750600000012,8.0,10,1900
316,316,0.07724054999999996,7.0,10,1900
