,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,12.0,0.00010404500000005257,"[5, 0, 3, 11, 3, 7, 9, 3, 5, 2, 4, 7, 6, 8, 8, 10, 1, 6, 7, 7, 8, 1, 5, 9, 8]",exponential,10,0.005,0.001,9.999994797751354,10,1900
1,100,9.0,0.022592145000000174,"[7, 1, 8, 2, 0, 9, 8, 3, 11, 1, 7, 7, 5, 8, 6, 5, 10, 1, 3, 4, 2, 0, 7, 5, 9]",exponential,10,0.005,0.001,9.998870456548225,10,1900
2,200,7.0,0.04627556799999999,"[5, 10, 3, 3, 10, 10, 6, 6, 7, 0, 8, 4, 2, 7, 5, 11, 11, 2, 2, 10, 7, 0, 6, 11, 9]",exponential,10,0.005,0.001,9.99768648925788,10,1900
3,300,5.0,0.06954305000000005,"[11, 5, 6, 10, 0, 9, 7, 2, 1, 1, 1, 8, 7, 10, 8, 5, 3, 3, 3, 9, 11, 6, 6, 9, 0]",exponential,10,0.005,0.001,9.996523451959414,10,1900
4,400,7.0,0.09376899500000002,"[7, 2, 1, 8, 7, 10, 7, 2, 4, 1, 4, 6, 10, 5, 4, 0, 2, 0, 0, 2, 9, 2, 8, 3, 10]",exponential,10,0.005,0.001,9.995312649156308,10,1900
5,500,3.0,0.11951635999999999,"[1, 7, 2, 10, 0, 9, 3, 8, 8, 0, 4, 6, 11, 5, 6, 5, 8, 9, 7, 3, 1, 0, 2, 4, 11]",exponential,10,0.005,0.001,9.994025967164427,10,1900
6,600,3.0,0.144390601,"[6, 7, 11, 0, 4, 10, 5, 11, 1, 8, 4, 10, 6, 8, 7, 3, 0, 9, 10, 1, 2, 5, 5, 4, 6]",exponential,10,0.005,0.001,9.992783075403665,10,1900
7,700,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
8,800,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
9,900,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
10,1000,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
11,1100,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
12,1200,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
13,1300,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
14,1400,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
15,1500,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
16,1600,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
17,1700,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
18,1800,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
19,1900,0.0,0.1635559660000001,"[6, 7, 0, 9, 9, 2, 8, 5, 10, 11, 9, 3, 3, 10, 7, 3, 0, 8, 10, 1, 4, 1, 9, 0, 6]",exponential,10,0.005,0.001,9.991825544607934,10,1900
