,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.00010313699999997539,7247.8771106265995,50,2000
1,1,0.0037280329999997974,7260.363092985205,50,2000
2,2,0.0038347179999993486,7260.363092985205,50,2000
3,3,0.003994325999999937,7216.189645462073,50,2000
4,4,0.004096357999999967,7216.189645462073,50,2000
5,5,0.004252506999999461,7083.3185832384115,50,2000
6,6,0.00440774399999988,6900.287774322825,50,2000
7,7,0.004562885999999544,6851.644266725224,50,2000
8,8,0.004754537999999364,6721.327927568215,50,2000
9,9,0.004853137999999646,6721.327927568215,50,2000
10,10,0.004951239999999579,6721.327927568215,50,2000
11,11,0.008696232000000137,6292.339623615885,50,2000
12,12,0.008808974999999997,6292.339623615885,50,2000
13,13,0.008911816999999544,6292.339623615885,50,2000
14,14,0.009013055999999686,6292.339623615885,50,2000
15,15,0.009114052999999345,6292.339623615885,50,2000
16,16,0.009213681999999501,6292.339623615885,50,2000
17,17,0.00937281199999962,6297.5746022080975,50,2000
18,18,0.009526966999999331,5989.589908140867,50,2000
19,19,0.00972197299999955,5825.1281529459,50,2000
20,20,0.009916816999999689,5771.229465061352,50,2000
21,21,0.010015823999999895,5771.229465061352,50,2000
22,22,0.010113064999999644,5771.229465061352,50,2000
23,23,0.010265773999999617,5650.810451345204,50,2000
24,24,0.01041908099999933,5345.4296238353845,50,2000
25,25,0.010516619999999754,5345.4296238353845,50,2000
26,26,0.014388869999999443,5345.4296238353845,50,2000
27,27,0.014498734000000013,5345.4296238353845,50,2000
28,28,0.01460280899999944,5345.4296238353845,50,2000
29,29,0.014704462000000085,5345.4296238353845,50,2000
30,30,0.014868032999999947,5520.169876806152,50,2000
31,31,0.014969984999999575,5520.169876806152,50,2000
32,32,0.015070655999999794,5520.169876806152,50,2000
33,33,0.015226103999999907,5388.829402903528,50,2000
34,34,0.015423911000000068,5443.4137747342875,50,2000
35,35,0.015583400999999775,5460.097959427017,50,2000
36,36,0.015745960999999475,5465.144643709622,50,2000
37,37,0.015844786999999805,5465.144643709622,50,2000
38,38,0.01597801199999971,5465.144643709622,50,2000
39,39,0.016134910999999974,5472.756658321228,50,2000
40,40,0.01623331999999955,5472.756658321228,50,2000
41,41,0.016386823999999578,5470.673290595198,50,2000
42,42,0.016544333999999772,5481.239204382479,50,2000
43,43,0.016642348999999612,5481.239204382479,50,2000
44,44,0.016740530999999947,5481.239204382479,50,2000
45,45,0.016837609999999614,5481.239204382479,50,2000
46,46,0.016934319999999836,5481.239204382479,50,2000
47,47,0.017032259999999688,5481.239204382479,50,2000
48,48,0.01718412299999983,5347.648559053734,50,2000
49,49,0.017336825999999306,5056.572026479801,50,2000
50,50,0.01743506299999975,5056.572026479801,50,2000
51,51,0.021001732999999412,5056.572026479801,50,2000
52,52,0.021112022999999702,5056.572026479801,50,2000
53,53,0.02121625000000016,5056.572026479801,50,2000
54,54,0.02131969800000011,5056.572026479801,50,2000
55,55,0.021420824999999866,5056.572026479801,50,2000
56,56,0.021578439999999866,4978.690318756764,50,2000
57,57,0.021734415000000062,4969.727878051886,50,2000
58,58,0.02183861699999934,4969.727878051886,50,2000
59,59,0.021938345999999775,4969.727878051886,50,2000
60,60,0.022131107999999955,4978.058448933996,50,2000
61,61,0.022234913000000134,4978.058448933996,50,2000
62,62,0.022334188999999505,4978.058448933996,50,2000
63,63,0.02249508799999944,5022.785576155242,50,2000
64,64,0.022655857999999363,5048.619387727551,50,2000
65,65,0.022756690999999662,5048.619387727551,50,2000
66,66,0.02289691100000013,5048.619387727551,50,2000
67,67,0.022995617999999496,5048.619387727551,50,2000
68,68,0.023150463999999538,4871.223314454395,50,2000
69,69,0.02325122899999954,4871.223314454395,50,2000
70,70,0.023351327999999505,4871.223314454395,50,2000
71,71,0.023451662999999456,4871.223314454395,50,2000
72,72,0.023551697999999455,4871.223314454395,50,2000
73,73,0.023652672999999957,4871.223314454395,50,2000
74,74,0.023752974999999843,4871.223314454395,50,2000
75,75,0.023851983999999327,4871.223314454395,50,2000
76,76,0.028045790999999376,4871.223314454395,50,2000
77,77,0.02816024000000006,4871.223314454395,50,2000
78,78,0.028267092000000105,4871.223314454395,50,2000
79,79,0.02837310099999968,4871.223314454395,50,2000
80,80,0.028476216999999693,4871.223314454395,50,2000
81,81,0.028578657999999812,4871.223314454395,50,2000
82,82,0.028681082999999497,4871.223314454395,50,2000
83,83,0.028844598000000055,4892.499808527454,50,2000
84,84,0.028948317999999418,4892.499808527454,50,2000
85,85,0.029050862000000066,4892.499808527454,50,2000
86,86,0.029209809000000142,4860.384138809362,50,2000
87,87,0.029368698999999943,4794.266069192915,50,2000
88,88,0.029471917999999597,4794.266069192915,50,2000
89,89,0.029575363999999382,4794.266069192915,50,2000
90,90,0.02967850599999977,4794.266069192915,50,2000
91,91,0.029780810999999296,4794.266069192915,50,2000
92,92,0.029883990000000082,4794.266069192915,50,2000
93,93,0.029986691999999593,4794.266069192915,50,2000
94,94,0.030088682999999783,4794.266069192915,50,2000
95,95,0.030190340999999954,4794.266069192915,50,2000
96,96,0.03029207599999939,4794.266069192915,50,2000
97,97,0.03039305999999975,4794.266069192915,50,2000
98,98,0.03049438399999982,4794.266069192915,50,2000
99,99,0.030595674999999822,4794.266069192915,50,2000
100,100,0.030696673999999646,4794.266069192915,50,2000
101,101,0.03481272199999985,4794.266069192915,50,2000
102,102,0.034926974999999416,4794.266069192915,50,2000
103,103,0.03509322999999931,4711.837913180618,50,2000
104,104,0.035199834999999347,4711.837913180618,50,2000
105,105,0.03530549300000008,4711.837913180618,50,2000
106,106,0.03540963900000005,4711.837913180618,50,2000
107,107,0.035571341999999895,4690.57217845127,50,2000
108,108,0.03567750199999953,4690.57217845127,50,2000
109,109,0.0357817899999997,4690.57217845127,50,2000
110,110,0.035947103999999896,4772.692268900855,50,2000
111,111,0.03605247099999964,4772.692268900855,50,2000
112,112,0.03615606999999965,4772.692268900855,50,2000
113,113,0.03625895500000009,4772.692268900855,50,2000
114,114,0.03641752500000006,4686.27447237052,50,2000
115,115,0.036522042999999726,4686.27447237052,50,2000
116,116,0.03675670500000017,4621.215536025855,50,2000
117,117,0.03695590599999932,4621.215536025855,50,2000
118,118,0.037128746999999684,4616.622392776753,50,2000
119,119,0.0372379279999997,4616.622392776753,50,2000
120,120,0.0373450429999993,4616.622392776753,50,2000
121,121,0.03751102199999945,4641.4414590261285,50,2000
122,122,0.037616381999999504,4641.4414590261285,50,2000
123,123,0.03772323799999988,4641.4414590261285,50,2000
124,124,0.03782870299999974,4641.4414590261285,50,2000
125,125,0.03793336699999994,4641.4414590261285,50,2000
126,126,0.04195500999999968,4641.4414590261285,50,2000
127,127,0.042116024999999446,4641.4414590261285,50,2000
128,128,0.0422273070000001,4641.4414590261285,50,2000
129,129,0.04233710499999965,4641.4414590261285,50,2000
130,130,0.042445717999999744,4641.4414590261285,50,2000
131,131,0.0426136649999993,4663.929930631439,50,2000
132,132,0.042720548000000136,4663.929930631439,50,2000
133,133,0.04282524100000007,4663.929930631439,50,2000
134,134,0.04292954999999932,4663.929930631439,50,2000
135,135,0.043095920999999926,4677.8112228792215,50,2000
136,136,0.043201133999999364,4677.8112228792215,50,2000
137,137,0.043408749000000135,4609.074612302104,50,2000
138,138,0.043589939999999494,4609.074612302104,50,2000
139,139,0.043773626999999316,4617.767662591077,50,2000
140,140,0.04388650900000002,4617.767662591077,50,2000
141,141,0.04399659499999942,4617.767662591077,50,2000
142,142,0.0441051400000001,4617.767662591077,50,2000
143,143,0.04421245099999993,4617.767662591077,50,2000
144,144,0.04431920399999978,4617.767662591077,50,2000
145,145,0.04448197099999973,4406.066485217887,50,2000
146,146,0.044588886999999744,4406.066485217887,50,2000
147,147,0.044694872,4406.066485217887,50,2000
148,148,0.044800084999999434,4406.066485217887,50,2000
149,149,0.04490574699999961,4406.066485217887,50,2000
150,150,0.04501097200000004,4406.066485217887,50,2000
151,151,0.050396476999999607,4406.066485217887,50,2000
152,152,0.05051805699999967,4406.066485217887,50,2000
153,153,0.05063123299999983,4406.066485217887,50,2000
154,154,0.05074157299999982,4406.066485217887,50,2000
155,155,0.050908708999999774,4305.538279336694,50,2000
156,156,0.051016821000000157,4305.538279336694,50,2000
157,157,0.0511252829999993,4305.538279336694,50,2000
158,158,0.05123253899999991,4305.538279336694,50,2000
159,159,0.05133887399999981,4305.538279336694,50,2000
160,160,0.05144520699999955,4305.538279336694,50,2000
161,161,0.05155187499999947,4305.538279336694,50,2000
162,162,0.051658650999999445,4305.538279336694,50,2000
163,163,0.051765078999999936,4305.538279336694,50,2000
164,164,0.05187171599999996,4305.538279336694,50,2000
165,165,0.05197642499999944,4305.538279336694,50,2000
166,166,0.05208191599999967,4305.538279336694,50,2000
167,167,0.052186824999999715,4305.538279336694,50,2000
168,168,0.05229156899999943,4305.538279336694,50,2000
169,169,0.052395768999999426,4305.538279336694,50,2000
170,170,0.0525006320000001,4305.538279336694,50,2000
171,171,0.05266274999999965,4280.714595213489,50,2000
172,172,0.05277021599999987,4280.714595213489,50,2000
173,173,0.052934031999999576,4276.5581018531575,50,2000
174,174,0.053044180999999746,4276.5581018531575,50,2000
175,175,0.0531529389999994,4276.5581018531575,50,2000
176,176,0.057713778000000104,4276.5581018531575,50,2000
177,177,0.057835180999999736,4276.5581018531575,50,2000
178,178,0.0579506159999994,4276.5581018531575,50,2000
179,179,0.05806311999999991,4276.5581018531575,50,2000
180,180,0.05817301599999958,4276.5581018531575,50,2000
181,181,0.05828184900000011,4276.5581018531575,50,2000
182,182,0.0583906970000001,4276.5581018531575,50,2000
183,183,0.05849864599999943,4276.5581018531575,50,2000
184,184,0.05860673199999944,4276.5581018531575,50,2000
185,185,0.05871465099999984,4276.5581018531575,50,2000
186,186,0.05882150099999972,4276.5581018531575,50,2000
187,187,0.05892876999999963,4276.5581018531575,50,2000
188,188,0.059035837999999785,4276.5581018531575,50,2000
189,189,0.05914265100000016,4276.5581018531575,50,2000
190,190,0.05925007499999957,4276.5581018531575,50,2000
191,191,0.059357137000000115,4276.5581018531575,50,2000
192,192,0.05952092799999953,4042.1539833224792,50,2000
193,193,0.059629547000000116,4042.1539833224792,50,2000
194,194,0.05973703299999933,4042.1539833224792,50,2000
195,195,0.05984390999999967,4042.1539833224792,50,2000
196,196,0.05995034499999985,4042.1539833224792,50,2000
197,197,0.06005744199999974,4042.1539833224792,50,2000
198,198,0.060163575999999885,4042.1539833224792,50,2000
199,199,0.0604059079999999,4042.1539833224792,50,2000
200,200,0.06053601699999955,4042.1539833224792,50,2000
201,201,0.06510304099999953,4042.1539833224792,50,2000
202,202,0.06522457599999942,4042.1539833224792,50,2000
203,203,0.06533961099999974,4042.1539833224792,50,2000
204,204,0.0654513889999997,4042.1539833224792,50,2000
205,205,0.06556154299999939,4042.1539833224792,50,2000
206,206,0.06567132099999995,4042.1539833224792,50,2000
207,207,0.06578040799999929,4042.1539833224792,50,2000
208,208,0.06588951399999932,4042.1539833224792,50,2000
209,209,0.06599775699999988,4042.1539833224792,50,2000
210,210,0.06610619299999954,4042.1539833224792,50,2000
211,211,0.06621380699999957,4042.1539833224792,50,2000
212,212,0.06637776999999989,4018.5787200009327,50,2000
213,213,0.06648662299999941,4018.5787200009327,50,2000
214,214,0.06659546099999947,4018.5787200009327,50,2000
215,215,0.06670336999999993,4018.5787200009327,50,2000
216,216,0.06681278999999929,4018.5787200009327,50,2000
217,217,0.06697632900000006,3994.643129191643,50,2000
218,218,0.06708592199999952,3994.643129191643,50,2000
219,219,0.06719506600000003,3994.643129191643,50,2000
220,220,0.06730441900000006,3994.643129191643,50,2000
221,221,0.0674126949999998,3994.643129191643,50,2000
222,222,0.06752055699999993,3994.643129191643,50,2000
223,223,0.06768855799999951,4024.321753263211,50,2000
224,224,0.06779674700000005,4024.321753263211,50,2000
225,225,0.06790455500000014,4024.321753263211,50,2000
226,226,0.0680117969999996,4024.321753263211,50,2000
227,227,0.0681192209999999,4024.321753263211,50,2000
228,228,0.0682273999999996,4024.321753263211,50,2000
229,229,0.06833456900000012,4024.321753263211,50,2000
230,230,0.06844209899999942,4024.321753263211,50,2000
231,231,0.0685504529999994,4024.321753263211,50,2000
232,232,0.06865797900000015,4024.321753263211,50,2000
233,233,0.06886266500000016,4005.7249407113554,50,2000
234,234,0.06902882199999993,3990.975095477347,50,2000
235,235,0.0691387670000001,3990.975095477347,50,2000
236,236,0.06924730799999956,3990.975095477347,50,2000
237,237,0.06935608099999957,3990.975095477347,50,2000
238,238,0.06946473100000006,3990.975095477347,50,2000
239,239,0.06957349999999973,3990.975095477347,50,2000
240,240,0.06968168499999994,3990.975095477347,50,2000
241,241,0.06978966799999942,3990.975095477347,50,2000
242,242,0.06989791999999984,3990.975095477347,50,2000
243,243,0.07000624199999983,3990.975095477347,50,2000
244,244,0.07011477299999935,3990.975095477347,50,2000
245,245,0.07022379399999945,3990.975095477347,50,2000
246,246,0.07033722899999972,3990.975095477347,50,2000
247,247,0.07044855499999958,3990.975095477347,50,2000
248,248,0.0705588309999996,3990.975095477347,50,2000
249,249,0.07066866799999971,3990.975095477347,50,2000
250,250,0.07077862999999951,3990.975095477347,50,2000
251,251,0.07088748500000008,3990.975095477347,50,2000
252,252,0.07099655999999932,3990.975095477347,50,2000
253,253,0.07110515900000003,3990.975095477347,50,2000
254,254,0.0712142,3990.975095477347,50,2000
255,255,0.071378846,3971.3026605490563,50,2000
256,256,0.07148872399999995,3971.3026605490563,50,2000
257,257,0.07159876500000006,3971.3026605490563,50,2000
258,258,0.07176880699999977,3972.6858961006637,50,2000
259,259,0.0718797879999995,3972.6858961006637,50,2000
260,260,0.07198967599999939,3972.6858961006637,50,2000
261,261,0.07209964199999952,3972.6858961006637,50,2000
262,262,0.07220932599999941,3972.6858961006637,50,2000
263,263,0.0723197829999993,3972.6858961006637,50,2000
264,264,0.0724292929999999,3972.6858961006637,50,2000
265,265,0.07253861500000003,3972.6858961006637,50,2000
266,266,0.0726480899999995,3972.6858961006637,50,2000
267,267,0.07275775399999951,3972.6858961006637,50,2000
268,268,0.0729225539999998,3906.595088421914,50,2000
269,269,0.07303442899999979,3906.595088421914,50,2000
270,270,0.0731450709999999,3906.595088421914,50,2000
271,271,0.07325617199999979,3906.595088421914,50,2000
272,272,0.07336968899999974,3906.595088421914,50,2000
273,273,0.07364447099999971,3906.595088421914,50,2000
274,274,0.07377428999999935,3906.595088421914,50,2000
275,275,0.07389584999999954,3906.595088421914,50,2000
276,276,0.07401324399999964,3906.595088421914,50,2000
277,277,0.07412934199999999,3906.595088421914,50,2000
278,278,0.07424499499999992,3906.595088421914,50,2000
279,279,0.07435881600000016,3906.595088421914,50,2000
280,280,0.07447291300000014,3906.595088421914,50,2000
281,281,0.07458639399999978,3906.595088421914,50,2000
282,282,0.07469980399999976,3906.595088421914,50,2000
283,283,0.0748124059999995,3906.595088421914,50,2000
284,284,0.07492508399999931,3906.595088421914,50,2000
