,Iteration,Time,Fitness,Temperature,max_iters
0,0,7.452000000007786e-05,7.0,100,300
1,1,0.003832197999999565,7.0,100,300
2,2,0.003918593999999942,7.0,100,300
3,3,0.004001281999999939,7.0,100,300
4,4,0.004078051999999666,8.0,100,300
5,5,0.004159603999999817,8.0,100,300
6,6,0.004241505999999617,8.0,100,300
7,7,0.004322484999999432,6.0,100,300
8,8,0.004403860000000037,6.0,100,300
9,9,0.004484633999999765,6.0,100,300
10,10,0.004566771999999553,6.0,100,300
11,11,0.008191488999999663,6.0,100,300
12,12,0.008278682999999454,6.0,100,300
13,13,0.008360401000000017,5.0,100,300
14,14,0.008442001999999782,5.0,100,300
15,15,0.008521994999999727,5.0,100,300
16,16,0.00860012500000007,6.0,100,300
17,17,0.008679623999999997,6.0,100,300
18,18,0.008761052999999741,6.0,100,300
19,19,0.008840723999999689,6.0,100,300
20,20,0.008921283999999474,6.0,100,300
21,21,0.009000394999999273,6.0,100,300
22,22,0.009081317999999783,6.0,100,300
23,23,0.009160285000000101,6.0,100,300
24,24,0.009241099999999669,6.0,100,300
25,25,0.00932014999999975,6.0,100,300
26,26,0.013082677999999959,6.0,100,300
27,27,0.01316867300000002,6.0,100,300
28,28,0.013252017000000116,6.0,100,300
29,29,0.013332817999999413,5.0,100,300
30,30,0.013411349000000072,7.0,100,300
31,31,0.013491213000000002,7.0,100,300
32,32,0.013572846999999832,7.0,100,300
33,33,0.013652700999999823,7.0,100,300
34,34,0.01373385299999974,7.0,100,300
35,35,0.01381378899999941,6.0,100,300
36,36,0.013894746000000069,6.0,100,300
37,37,0.01397455199999964,6.0,100,300
38,38,0.014052861999999777,7.0,100,300
39,39,0.014132495999999328,6.0,100,300
40,40,0.014213922999999795,6.0,100,300
41,41,0.014293342999999403,6.0,100,300
42,42,0.01437458399999958,6.0,100,300
43,43,0.014453767000000006,6.0,100,300
44,44,0.01453515499999991,6.0,100,300
45,45,0.014614953999999791,6.0,100,300
46,46,0.014694489000000033,6.0,100,300
47,47,0.01477806299999962,5.0,100,300
48,48,0.014859154999999902,5.0,100,300
49,49,0.014938986999999848,5.0,100,300
