,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.00014766900000018346,7.0,5,1200
1,1,0.007350494000000207,7.0,5,1200
2,2,0.00743993800000009,7.0,5,1200
3,3,0.007523517000000091,7.0,5,1200
4,4,0.007601108000000023,8.0,5,1200
5,5,0.007685106000000053,8.0,5,1200
6,6,0.0077650090000001,8.0,5,1200
7,7,0.00784631899999999,6.0,5,1200
8,8,0.007925851000000206,6.0,5,1200
9,9,0.00800552600000004,6.0,5,1200
10,10,0.008087445999999998,6.0,5,1200
11,11,0.008169551000000164,6.0,5,1200
12,12,0.008250183999999994,6.0,5,1200
13,13,0.008329334000000133,5.0,5,1200
14,14,0.008410035000000038,5.0,5,1200
15,15,0.008493098000000199,5.0,5,1200
16,16,0.008572997999999998,6.0,5,1200
17,17,0.008655680000000165,6.0,5,1200
18,18,0.008738148000000168,6.0,5,1200
19,19,0.008819040000000111,6.0,5,1200
20,20,0.008901116000000098,6.0,5,1200
21,21,0.008983040000000164,6.0,5,1200
22,22,0.009063519000000131,6.0,5,1200
23,23,0.009144370000000013,6.0,5,1200
24,24,0.009223440000000194,6.0,5,1200
25,25,0.00930461100000013,6.0,5,1200
26,26,0.009387672000000125,6.0,5,1200
27,27,0.00947195100000009,6.0,5,1200
28,28,0.00959671800000006,6.0,5,1200
29,29,0.009648908000000178,6.0,5,1200
30,30,0.009729303000000078,7.0,5,1200
31,31,0.009809048000000153,7.0,5,1200
32,32,0.009889898000000175,7.0,5,1200
33,33,0.009972298000000102,7.0,5,1200
34,34,0.010053029000000047,7.0,5,1200
35,35,0.010106963999999996,7.0,5,1200
36,36,0.010189600999999993,7.0,5,1200
37,37,0.010272361000000174,7.0,5,1200
38,38,0.010352874000000067,7.0,5,1200
39,39,0.010432018000000154,7.0,5,1200
40,40,0.01051333600000004,7.0,5,1200
41,41,0.01059721300000005,7.0,5,1200
42,42,0.010680223000000044,7.0,5,1200
43,43,0.01076641300000003,7.0,5,1200
44,44,0.010846346000000118,7.0,5,1200
45,45,0.010925873000000141,7.0,5,1200
46,46,0.011008032000000112,6.0,5,1200
47,47,0.01108900200000007,6.0,5,1200
48,48,0.011170032000000107,6.0,5,1200
49,49,0.011252925000000191,6.0,5,1200
50,50,0.011332106000000008,7.0,5,1200
51,51,0.011427323000000156,7.0,5,1200
52,52,0.011509285000000036,7.0,5,1200
53,53,0.011587499000000001,7.0,5,1200
54,54,0.011667808000000113,7.0,5,1200
55,55,0.011746915000000024,7.0,5,1200
56,56,0.011823130000000015,12.0,5,1200
57,57,0.011902353000000199,12.0,5,1200
58,58,0.011981716000000198,12.0,5,1200
59,59,0.012063529000000184,8.0,5,1200
60,60,0.012145443000000089,8.0,5,1200
61,61,0.012223350000000188,7.0,5,1200
62,62,0.012302712000000104,7.0,5,1200
63,63,0.012382649000000079,7.0,5,1200
64,64,0.012464119000000107,7.0,5,1200
65,65,0.012540798000000075,8.0,5,1200
66,66,0.012619706000000175,8.0,5,1200
67,67,0.012702941000000134,8.0,5,1200
68,68,0.012785252000000025,8.0,5,1200
69,69,0.012864593000000202,8.0,5,1200
70,70,0.012942619000000155,8.0,5,1200
71,71,0.013020617000000012,8.0,5,1200
72,72,0.013096670000000143,11.0,5,1200
73,73,0.013179208000000164,11.0,5,1200
74,74,0.013258461000000166,11.0,5,1200
75,75,0.013402855000000047,11.0,5,1200
76,76,0.013523360000000206,11.0,5,1200
77,77,0.01362444900000015,11.0,5,1200
78,78,0.013829699000000195,11.0,5,1200
79,79,0.013947475000000153,11.0,5,1200
80,80,0.01403126500000007,11.0,5,1200
81,81,0.014115229000000173,9.0,5,1200
82,82,0.014198486000000177,9.0,5,1200
83,83,0.014317984000000061,9.0,5,1200
84,84,0.014400331000000044,9.0,5,1200
85,85,0.0144801870000002,9.0,5,1200
86,86,0.014562299000000056,9.0,5,1200
87,87,0.01464289299999999,9.0,5,1200
88,88,0.014723244000000024,9.0,5,1200
89,89,0.014779052000000181,9.0,5,1200
90,90,0.01486221600000004,9.0,5,1200
91,91,0.014947264999999987,9.0,5,1200
92,92,0.015029000000000181,9.0,5,1200
93,93,0.015109811000000084,9.0,5,1200
94,94,0.015190677000000097,9.0,5,1200
95,95,0.015272620000000181,9.0,5,1200
96,96,0.01535470800000005,9.0,5,1200
