,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.02585046800000157,13130.134083610645,True,200,0.1,50
1,1,0.8956034420000023,10963.071427314862,True,200,0.1,50
2,2,1.721722952999997,10963.071427314862,True,200,0.1,50
3,3,2.9566360079999967,10963.071427314862,True,200,0.1,50
4,4,4.777090731000001,10963.071427314862,True,200,0.1,50
5,5,6.595772799999999,10963.071427314862,True,200,0.1,50
6,6,8.416365968000001,10963.071427314862,True,200,0.1,50
7,7,10.252580201,10963.071427314862,True,200,0.1,50
8,8,12.065125850000001,10963.071427314862,True,200,0.1,50
9,9,13.868997049,10963.071427314862,True,200,0.1,50
10,10,15.676149381999998,10963.071427314862,True,200,0.1,50
11,11,17.484897151,10963.071427314862,True,200,0.1,50
12,12,19.279803047999998,10963.071427314862,True,200,0.1,50
13,13,21.091873149999998,10963.071427314862,True,200,0.1,50
14,14,22.890548391000003,10963.071427314862,True,200,0.1,50
15,15,24.687081639000006,10963.071427314862,True,200,0.1,50
16,16,26.469455078000003,10963.071427314862,True,200,0.1,50
17,17,28.253707818000002,10963.071427314862,True,200,0.1,50
18,18,30.046375720999997,10963.071427314862,True,200,0.1,50
19,19,31.810082641,10963.071427314862,True,200,0.1,50
20,20,33.59164779499999,10963.071427314862,True,200,0.1,50
21,21,35.363258049,10963.071427314862,True,200,0.1,50
22,22,37.148183534999994,10963.071427314862,True,200,0.1,50
23,23,38.939552832,10963.071427314862,True,200,0.1,50
24,24,40.709802790000005,10963.071427314862,True,200,0.1,50
25,25,42.473989987,10963.071427314862,True,200,0.1,50
26,26,44.239893337999995,10963.071427314862,True,200,0.1,50
27,27,46.011041595,10963.071427314862,True,200,0.1,50
28,28,47.789741997,10963.071427314862,True,200,0.1,50
29,29,49.543270220000004,10963.071427314862,True,200,0.1,50
30,30,51.303921888,10963.071427314862,True,200,0.1,50
31,31,53.067901364,10963.071427314862,True,200,0.1,50
32,32,54.831163030999996,10963.071427314862,True,200,0.1,50
33,33,56.590645058,10963.071427314862,True,200,0.1,50
34,34,58.341090779000005,10963.071427314862,True,200,0.1,50
35,35,60.101308712,10963.071427314862,True,200,0.1,50
36,36,61.868250036,10963.071427314862,True,200,0.1,50
37,37,63.612172788,10963.071427314862,True,200,0.1,50
38,38,65.36073343199999,10963.071427314862,True,200,0.1,50
39,39,67.100395566,10963.071427314862,True,200,0.1,50
40,40,68.86104385600001,10963.071427314862,True,200,0.1,50
41,41,70.59355006999999,10963.071427314862,True,200,0.1,50
42,42,72.33975691,10963.071427314862,True,200,0.1,50
43,43,74.089837394,10963.071427314862,True,200,0.1,50
44,44,75.821952523,10963.071427314862,True,200,0.1,50
45,45,77.551441775,10963.071427314862,True,200,0.1,50
46,46,79.27821696999999,10963.071427314862,True,200,0.1,50
47,47,81.01357381599999,10963.071427314862,True,200,0.1,50
48,48,82.75451228,10963.071427314862,True,200,0.1,50
49,49,84.49642519899999,10963.071427314862,True,200,0.1,50
50,50,86.235378774,10963.071427314862,True,200,0.1,50
