,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.00014996099999997625,2385.008139095197,0,2000,0
1,1,0.006807640999999975,2250.197284494397,0,2000,0
2,2,0.00689466900000002,2250.197284494397,0,2000,0
3,3,0.00697305700000006,2250.197284494397,0,2000,0
4,4,0.007051451000000042,2250.197284494397,0,2000,0
5,5,0.007168539000000029,2234.6984794696627,0,2000,0
6,6,0.007243548000000044,2234.6984794696627,0,2000,0
7,7,0.007357515000000037,2209.290430466979,0,2000,0
8,8,0.007430869999999978,2209.290430466979,0,2000,0
9,9,0.007518150000000001,2209.290430466979,0,2000,0
10,10,0.007589762000000055,2209.290430466979,0,2000,0
11,11,0.011573026999999958,2209.290430466979,0,2000,0
12,12,0.011700051000000045,2205.6524915996165,0,2000,0
13,13,0.011777019000000055,2205.6524915996165,0,2000,0
14,14,0.011887862999999999,2017.0941562871512,0,2000,0
15,15,0.011998590000000031,1994.3276669292222,0,2000,0
16,16,0.01207120500000003,1994.3276669292222,0,2000,0
17,17,0.012143959999999954,1994.3276669292222,0,2000,0
18,18,0.012214728000000008,1994.3276669292222,0,2000,0
19,19,0.012322289999999958,1968.707302638018,0,2000,0
20,20,0.012393156000000016,1968.707302638018,0,2000,0
21,21,0.012461842,1968.707302638018,0,2000,0
22,22,0.012529215000000038,1968.707302638018,0,2000,0
23,23,0.01263434200000002,1901.3422735767276,0,2000,0
24,24,0.012705478999999964,1901.3422735767276,0,2000,0
25,25,0.012776365999999983,1901.3422735767276,0,2000,0
26,26,0.01662019700000006,1837.8905712475557,0,2000,0
27,27,0.016703785999999998,1837.8905712475557,0,2000,0
28,28,0.01677847099999996,1837.8905712475557,0,2000,0
29,29,0.016850699999999996,1837.8905712475557,0,2000,0
30,30,0.016960384999999967,1821.6231924906258,0,2000,0
31,31,0.017070134999999986,1734.8354116367639,0,2000,0
32,32,0.017140189000000028,1734.8354116367639,0,2000,0
33,33,0.017210720999999984,1734.8354116367639,0,2000,0
34,34,0.01727924599999997,1734.8354116367639,0,2000,0
35,35,0.01740074199999997,1696.6828992439728,0,2000,0
36,36,0.017474070000000008,1696.6828992439728,0,2000,0
37,37,0.017547378000000058,1696.6828992439728,0,2000,0
38,38,0.01761819100000006,1696.6828992439728,0,2000,0
39,39,0.017724998000000047,1644.3332809819196,0,2000,0
40,40,0.017793952999999973,1644.3332809819196,0,2000,0
41,41,0.01786232200000004,1644.3332809819196,0,2000,0
42,42,0.017930443000000018,1644.3332809819196,0,2000,0
43,43,0.017998372999999956,1644.3332809819196,0,2000,0
44,44,0.01806659899999996,1644.3332809819196,0,2000,0
45,45,0.018135283999999974,1644.3332809819196,0,2000,0
46,46,0.018241114000000058,1643.5559915717283,0,2000,0
47,47,0.018309852000000015,1643.5559915717283,0,2000,0
48,48,0.018378631000000034,1643.5559915717283,0,2000,0
49,49,0.01844656499999997,1643.5559915717283,0,2000,0
