,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.001897511999999324,33.0,100,32768,0
1,1,0.0073002960000003725,33.0,100,32768,0
2,2,0.012262978999999063,33.0,100,32768,0
3,3,0.01821705799999762,33.0,100,32768,0
4,4,0.020197947999999855,33.0,100,32768,0
5,5,0.026402019999999027,33.0,100,32768,0
6,6,0.030276000000000636,32.0,100,32768,0
7,7,0.034022095999997504,31.0,100,32768,0
8,8,0.03607694699999797,31.0,100,32768,0
9,9,0.04198277000000061,31.0,100,32768,0
10,10,0.0438708400000003,31.0,100,32768,0
11,11,0.04571411699999928,31.0,100,32768,0
12,12,0.04758057999999821,31.0,100,32768,0
13,13,0.0495601299999997,31.0,100,32768,0
14,14,0.05157745600000041,31.0,100,32768,0
15,15,0.05339006099999821,31.0,100,32768,0
16,16,0.05537787199999755,31.0,100,32768,0
17,17,0.06391478199999767,30.0,100,32768,0
18,18,0.06608423999999857,30.0,100,32768,0
19,19,0.06802246299999837,30.0,100,32768,0
20,20,0.06992211000000026,30.0,100,32768,0
21,21,0.07180108900000093,30.0,100,32768,0
22,22,0.07367831199999841,30.0,100,32768,0
23,23,0.07780959099999762,29.0,100,32768,0
24,24,0.079718132,29.0,100,32768,0
25,25,0.08159435900000034,29.0,100,32768,0
26,26,0.08341181999999847,29.0,100,32768,0
27,27,0.08554236999999887,29.0,100,32768,0
28,28,0.08935089799999929,28.0,100,32768,0
29,29,0.09126914599999836,28.0,100,32768,0
30,30,0.0932357770000003,28.0,100,32768,0
31,31,0.09692929999999933,27.0,100,32768,0
32,32,0.0988420380000008,27.0,100,32768,0
33,33,0.10630839999999964,26.0,100,32768,0
34,34,0.11018108999999754,23.0,100,32768,0
35,35,0.11386868800000016,22.0,100,32768,0
36,36,0.11743248599999845,21.0,100,32768,0
37,37,0.12138514499999786,20.0,100,32768,0
38,38,0.12507770299999876,18.0,100,32768,0
39,39,0.12691032200000052,18.0,100,32768,0
40,40,0.1307263679999977,16.0,100,32768,0
41,41,0.13253284800000031,16.0,100,32768,0
42,42,0.1347329540000004,16.0,100,32768,0
43,43,0.13660994900000034,16.0,100,32768,0
44,44,0.13852642999999887,16.0,100,32768,0
45,45,0.14255582599999883,15.0,100,32768,0
46,46,0.14444873300000083,15.0,100,32768,0
47,47,0.14633352899999963,15.0,100,32768,0
48,48,0.1482008389999976,15.0,100,32768,0
49,49,0.15020332099999933,15.0,100,32768,0
50,50,0.1523012950000009,15.0,100,32768,0
51,51,0.15423028200000033,15.0,100,32768,0
52,52,0.15794462899999928,14.0,100,32768,0
53,53,0.15977395699999875,14.0,100,32768,0
54,54,0.1615823849999991,14.0,100,32768,0
55,55,0.16352929700000018,14.0,100,32768,0
56,56,0.16557034099999868,14.0,100,32768,0
57,57,0.1673684489999978,14.0,100,32768,0
58,58,0.1691432810000002,14.0,100,32768,0
59,59,0.17089145499999958,14.0,100,32768,0
60,60,0.17265230199999948,14.0,100,32768,0
61,61,0.174513404999999,14.0,100,32768,0
62,62,0.1765750319999988,14.0,100,32768,0
63,63,0.17833257099999855,14.0,100,32768,0
64,64,0.18052158899999782,14.0,100,32768,0
65,65,0.18687116999999986,14.0,100,32768,0
66,66,0.18883457899999812,14.0,100,32768,0
67,67,0.1907305149999985,14.0,100,32768,0
68,68,0.19262466300000014,14.0,100,32768,0
69,69,0.19462313200000025,14.0,100,32768,0
70,70,0.19654531599999814,14.0,100,32768,0
71,71,0.19831086499999984,14.0,100,32768,0
72,72,0.20007851200000104,14.0,100,32768,0
73,73,0.20194913399999948,14.0,100,32768,0
74,74,0.203949712,14.0,100,32768,0
75,75,0.20588451699999766,14.0,100,32768,0
76,76,0.20765215399999803,14.0,100,32768,0
77,77,0.20958737399999805,14.0,100,32768,0
78,78,0.21137403399999855,14.0,100,32768,0
79,79,0.21562953799999818,13.0,100,32768,0
80,80,0.2176280239999997,13.0,100,32768,0
81,81,0.21948657799999793,13.0,100,32768,0
82,82,0.22144210000000086,13.0,100,32768,0
83,83,0.2231303390000008,13.0,100,32768,0
84,84,0.22492502899999778,13.0,100,32768,0
85,85,0.22692617699999929,13.0,100,32768,0
86,86,0.22878379499999824,13.0,100,32768,0
87,87,0.23132850700000063,13.0,100,32768,0
88,88,0.23304583599999873,13.0,100,32768,0
89,89,0.23525002599999922,13.0,100,32768,0
90,90,0.23900613500000034,12.0,100,32768,0
91,91,0.2408822569999991,12.0,100,32768,0
