,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.00020390300000006079,5728.344435962696,200,2000
1,1,0.01614555300000009,5484.104462637408,200,2000
2,2,0.017073601000000105,5650.700906855531,200,2000
3,3,0.017714433999999946,5467.075901544327,200,2000
4,4,0.018170315000000103,5222.427322673011,200,2000
5,5,0.018691178999999947,5222.427322673011,200,2000
6,6,0.019357059000000065,5231.6374721364655,200,2000
7,7,0.019938699999999976,5014.206087509645,200,2000
8,8,0.020264277000000108,5014.206087509645,200,2000
9,9,0.020588497000000094,5000.968254490942,200,2000
10,10,0.020928556000000098,4571.474211917008,200,2000
11,11,0.03199995000000011,4540.807848178564,200,2000
12,12,0.03239928599999997,4301.813612531674,200,2000
13,13,0.03261495400000003,4301.813612531674,200,2000
14,14,0.03293991099999993,4038.3136129516174,200,2000
15,15,0.03338270499999996,4096.940273530636,200,2000
16,16,0.03400151700000009,4226.20672249882,200,2000
17,17,0.03475609299999993,4226.20672249882,200,2000
18,18,0.035459008999999986,4226.20672249882,200,2000
19,19,0.03576445000000006,4226.20672249882,200,2000
20,20,0.03635039900000003,4109.860860877826,200,2000
21,21,0.03676420400000002,4191.555168533943,200,2000
22,22,0.036935740000000106,4191.555168533943,200,2000
23,23,0.03726912900000001,4264.448450394011,200,2000
24,24,0.03759632600000007,4227.1182615806965,200,2000
25,25,0.03786493600000007,4094.5039417532657,200,2000
26,26,0.05023331800000008,4038.926950854476,200,2000
27,27,0.05074544600000008,4038.926950854476,200,2000
28,28,0.05121234499999994,3935.528169153049,200,2000
29,29,0.05153349900000004,3935.528169153049,200,2000
30,30,0.05186752300000008,3919.5694287258775,200,2000
31,31,0.05223737600000011,3919.5694287258775,200,2000
32,32,0.05243404899999993,3919.5694287258775,200,2000
33,33,0.05267988500000009,3919.5694287258775,200,2000
34,34,0.052829793999999985,3919.5694287258775,200,2000
35,35,0.05307540799999999,3919.5694287258775,200,2000
36,36,0.05327971999999992,3919.5694287258775,200,2000
37,37,0.053515331000000055,3720.165165711759,200,2000
38,38,0.053694174000000094,3720.165165711759,200,2000
39,39,0.05397231199999997,3720.165165711759,200,2000
40,40,0.05423529800000004,3720.165165711759,200,2000
41,41,0.05438144499999997,3720.165165711759,200,2000
42,42,0.05479113800000013,3657.6118093440473,200,2000
43,43,0.055075677000000045,3657.6118093440473,200,2000
44,44,0.055340111000000025,3657.6118093440473,200,2000
45,45,0.05555858400000013,3657.6118093440473,200,2000
46,46,0.05610747599999999,3657.6118093440473,200,2000
47,47,0.05668610099999993,3825.1120949626293,200,2000
48,48,0.05718986000000004,3825.1120949626293,200,2000
49,49,0.05751287900000013,3792.71669900904,200,2000
50,50,0.05769310300000008,3792.71669900904,200,2000
51,51,0.06651517400000007,3792.71669900904,200,2000
52,52,0.06680121799999994,3714.69972177292,200,2000
53,53,0.06694905500000004,3714.69972177292,200,2000
54,54,0.06717378200000002,3714.69972177292,200,2000
55,55,0.06753738899999995,3647.6272390629,200,2000
56,56,0.06776950699999995,3647.6272390629,200,2000
57,57,0.06802771100000005,3608.568884929006,200,2000
58,58,0.06817150500000002,3608.568884929006,200,2000
59,59,0.0683056580000001,3608.568884929006,200,2000
60,60,0.06864694500000001,3759.60644868112,200,2000
61,61,0.068981073,3783.5519562681934,200,2000
62,62,0.06919701500000008,3783.5519562681934,200,2000
63,63,0.06953060100000008,3783.5519562681934,200,2000
64,64,0.069801067,3783.5519562681934,200,2000
65,65,0.07004274599999993,3783.5519562681934,200,2000
66,66,0.07025031600000009,3783.5519562681934,200,2000
67,67,0.07063459399999994,3625.5752446420047,200,2000
68,68,0.0709835350000001,3719.14009110362,200,2000
69,69,0.07119599300000012,3719.14009110362,200,2000
70,70,0.07148629799999995,3719.14009110362,200,2000
71,71,0.07165920600000009,3719.14009110362,200,2000
72,72,0.07182122200000007,3719.14009110362,200,2000
73,73,0.0719890270000001,3719.14009110362,200,2000
74,74,0.07237805900000005,3771.172739843615,200,2000
75,75,0.07250047399999993,3771.172739843615,200,2000
76,76,0.08270309099999995,3771.172739843615,200,2000
77,77,0.08283541299999997,3771.172739843615,200,2000
78,78,0.08297233699999995,3771.172739843615,200,2000
79,79,0.08314130899999994,3771.172739843615,200,2000
80,80,0.08325347300000008,3771.172739843615,200,2000
81,81,0.08336787900000009,3771.172739843615,200,2000
82,82,0.08353302900000004,3949.5415862471073,200,2000
83,83,0.08363810299999996,3949.5415862471073,200,2000
84,84,0.08374754800000006,3949.5415862471073,200,2000
85,85,0.08390808100000013,3792.9300553650946,200,2000
86,86,0.08405979499999994,3767.5763822440786,200,2000
87,87,0.08425358700000007,3767.5763822440786,200,2000
88,88,0.08457601700000006,3767.5763822440786,200,2000
89,89,0.08490401199999997,3539.872081198757,200,2000
90,90,0.08503645399999993,3539.872081198757,200,2000
91,91,0.08516590999999996,3539.872081198757,200,2000
92,92,0.08532078499999995,3508.4618404423586,200,2000
93,93,0.08547112900000009,3505.8547150623294,200,2000
94,94,0.08562784200000007,3567.046357483675,200,2000
95,95,0.08572696099999999,3567.046357483675,200,2000
96,96,0.08582577000000002,3567.046357483675,200,2000
97,97,0.08592464999999994,3567.046357483675,200,2000
98,98,0.08602506300000012,3567.046357483675,200,2000
99,99,0.08617385300000002,3562.538045364164,200,2000
100,100,0.08627329900000014,3562.538045364164,200,2000
101,101,0.09129196499999992,3562.538045364164,200,2000
102,102,0.09140275899999994,3562.538045364164,200,2000
103,103,0.09150513900000012,3562.538045364164,200,2000
104,104,0.09160449200000009,3562.538045364164,200,2000
105,105,0.09175517300000013,3738.6736983121345,200,2000
106,106,0.09185294500000007,3738.6736983121345,200,2000
107,107,0.09195574299999998,3738.6736983121345,200,2000
108,108,0.09205323800000009,3738.6736983121345,200,2000
109,109,0.09214925500000004,3738.6736983121345,200,2000
110,110,0.09229638899999992,3806.8523307755204,200,2000
111,111,0.09239585400000005,3806.8523307755204,200,2000
112,112,0.09254570000000006,3816.5923546390213,200,2000
113,113,0.09264299500000006,3816.5923546390213,200,2000
114,114,0.09273921100000004,3816.5923546390213,200,2000
115,115,0.09283466399999996,3816.5923546390213,200,2000
116,116,0.09293222100000009,3816.5923546390213,200,2000
117,117,0.09307501900000004,3794.503032027211,200,2000
118,118,0.09322033800000007,3713.55213474398,200,2000
119,119,0.09337924900000005,3713.55213474398,200,2000
120,120,0.093534067,3713.55213474398,200,2000
121,121,0.09364332199999992,3713.55213474398,200,2000
122,122,0.093746565,3713.55213474398,200,2000
123,123,0.09384865100000006,3713.55213474398,200,2000
124,124,0.09395202800000013,3713.55213474398,200,2000
125,125,0.09405210399999997,3713.55213474398,200,2000
126,126,0.09834951999999997,3713.55213474398,200,2000
127,127,0.09850243299999994,3713.55213474398,200,2000
128,128,0.09867054200000003,3577.9069974515105,200,2000
129,129,0.098776588,3577.9069974515105,200,2000
130,130,0.09887781000000007,3577.9069974515105,200,2000
131,131,0.09897686300000008,3577.9069974515105,200,2000
132,132,0.09912837200000002,3625.503412147784,200,2000
133,133,0.09927484599999992,3528.799341567168,200,2000
134,134,0.09937421099999999,3528.799341567168,200,2000
135,135,0.09952348199999994,3547.04865479042,200,2000
136,136,0.09962529300000011,3547.04865479042,200,2000
137,137,0.09991848799999992,3547.04865479042,200,2000
138,138,0.10017770100000001,3393.1175596196863,200,2000
139,139,0.10028564399999995,3393.1175596196863,200,2000
140,140,0.10038887400000007,3393.1175596196863,200,2000
141,141,0.10049043300000005,3393.1175596196863,200,2000
142,142,0.10059083499999999,3393.1175596196863,200,2000
143,143,0.10073729300000012,3387.423651387958,200,2000
144,144,0.10083793499999993,3387.423651387958,200,2000
145,145,0.10093753799999994,3387.423651387958,200,2000
146,146,0.10108406600000008,3127.7358230158584,200,2000
147,147,0.10118347900000013,3127.7358230158584,200,2000
148,148,0.10128186399999994,3127.7358230158584,200,2000
149,149,0.10138008999999992,3127.7358230158584,200,2000
150,150,0.10147815400000004,3127.7358230158584,200,2000
151,151,0.10750816399999996,3127.7358230158584,200,2000
152,152,0.10788606300000003,3127.7358230158584,200,2000
153,153,0.10820446600000011,3127.7358230158584,200,2000
154,154,0.10840249199999996,3127.7358230158584,200,2000
155,155,0.10885901600000003,3127.7358230158584,200,2000
156,156,0.10930685600000012,3143.116934887119,200,2000
157,157,0.10948423500000004,3143.116934887119,200,2000
158,158,0.10962048699999993,3143.116934887119,200,2000
159,159,0.10973981100000008,3143.116934887119,200,2000
160,160,0.10989376899999992,3147.2721250552177,200,2000
161,161,0.11006416000000008,3490.708553749153,200,2000
