,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.00016010899999940875,7247.8771106265995,0,2000,0
1,1,0.004402798000000097,7247.8771106265995,0,2000,0
2,2,0.004581282999999381,6884.6754880472945,0,2000,0
3,3,0.004733474000000015,6566.443035835433,0,2000,0
4,4,0.004882395000000095,6551.172759616683,0,2000,0
5,5,0.004971385999999356,6551.172759616683,0,2000,0
6,6,0.005059465999999624,6551.172759616683,0,2000,0
7,7,0.005146824999999744,6551.172759616683,0,2000,0
8,8,0.005233598999999423,6551.172759616683,0,2000,0
9,9,0.005322242999999283,6551.172759616683,0,2000,0
10,10,0.00540959799999996,6551.172759616683,0,2000,0
11,11,0.009306135000000104,6224.851712972329,0,2000,0
12,12,0.009443075000000078,6224.851712972329,0,2000,0
13,13,0.009536005999999375,6224.851712972329,0,2000,0
14,14,0.009626970999999429,6224.851712972329,0,2000,0
15,15,0.009777649999999305,6000.56408849084,0,2000,0
16,16,0.009927520999999828,5880.036830091086,0,2000,0
17,17,0.010016664999999314,5880.036830091086,0,2000,0
18,18,0.01010477200000004,5880.036830091086,0,2000,0
19,19,0.010250710999999413,5829.404540018829,0,2000,0
20,20,0.010340491000000007,5829.404540018829,0,2000,0
21,21,0.010429579999999383,5829.404540018829,0,2000,0
22,22,0.010517420999999416,5829.404540018829,0,2000,0
23,23,0.010605215000000001,5829.404540018829,0,2000,0
24,24,0.010693025999999328,5829.404540018829,0,2000,0
25,25,0.010780755999999947,5829.404540018829,0,2000,0
26,26,0.014311271999999597,5829.404540018829,0,2000,0
27,27,0.014475309999999908,5806.982034612882,0,2000,0
28,28,0.014569637000000135,5806.982034612882,0,2000,0
29,29,0.014661884999999764,5806.982034612882,0,2000,0
30,30,0.014812173999999345,5409.499495996299,0,2000,0
31,31,0.014962205999999867,5289.386580928876,0,2000,0
32,32,0.015113727000000132,5238.344398158163,0,2000,0
33,33,0.015204369999999301,5238.344398158163,0,2000,0
34,34,0.015351616999999429,5238.344398158163,0,2000,0
35,35,0.015532937999999774,5238.344398158163,0,2000,0
36,36,0.01567521799999927,5238.344398158163,0,2000,0
37,37,0.0157639069999993,5238.344398158163,0,2000,0
38,38,0.015852283000000078,5238.344398158163,0,2000,0
39,39,0.015940257999999652,5238.344398158163,0,2000,0
40,40,0.016028189000000026,5238.344398158163,0,2000,0
41,41,0.016116175999999705,5238.344398158163,0,2000,0
42,42,0.016203323000000047,5238.344398158163,0,2000,0
43,43,0.01635077699999954,5235.814742981398,0,2000,0
44,44,0.016439797999999506,5235.814742981398,0,2000,0
45,45,0.016528297999999886,5235.814742981398,0,2000,0
46,46,0.01663659599999967,5235.814742981398,0,2000,0
47,47,0.01677442799999973,5235.814742981398,0,2000,0
48,48,0.0168636529999997,5235.814742981398,0,2000,0
49,49,0.016952089000000115,5235.814742981398,0,2000,0
50,50,0.01704045999999959,5235.814742981398,0,2000,0
51,51,0.020838373000000132,5235.814742981398,0,2000,0
52,52,0.021002311999999357,5181.815508028686,0,2000,0
53,53,0.02115610099999987,5121.256380787378,0,2000,0
54,54,0.021249247000000082,5121.256380787378,0,2000,0
55,55,0.021399979999999985,5027.161785754183,0,2000,0
56,56,0.021490292999999383,5027.161785754183,0,2000,0
57,57,0.021638912999999427,5022.698186215194,0,2000,0
58,58,0.02172845899999931,5022.698186215194,0,2000,0
59,59,0.02182095199999967,5022.698186215194,0,2000,0
60,60,0.021911472999999404,5022.698186215194,0,2000,0
61,61,0.022001275000000042,5022.698186215194,0,2000,0
62,62,0.022090416999999363,5022.698186215194,0,2000,0
63,63,0.0221795449999993,5022.698186215194,0,2000,0
64,64,0.02226927499999931,5022.698186215194,0,2000,0
65,65,0.02235910099999927,5022.698186215194,0,2000,0
66,66,0.022507451000000067,4955.4114297827155,0,2000,0
67,67,0.02273342599999939,4955.4114297827155,0,2000,0
68,68,0.022921587999999993,4955.4114297827155,0,2000,0
69,69,0.02301875299999967,4955.4114297827155,0,2000,0
70,70,0.023113765999999814,4955.4114297827155,0,2000,0
