,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,8.271700000062054e-05,7.0,0,300,0
1,1,0.0033218440000002403,7.0,0,300,0
2,2,0.003384067999999907,7.0,0,300,0
3,3,0.0034337889999997984,7.0,0,300,0
4,4,0.0034791250000001384,7.0,0,300,0
5,5,0.0035246550000005428,7.0,0,300,0
6,6,0.0035697500000004823,7.0,0,300,0
7,7,0.003614562000000099,7.0,0,300,0
8,8,0.0036598450000004945,7.0,0,300,0
9,9,0.0037363910000003386,8.0,0,300,0
10,10,0.0037811560000005073,8.0,0,300,0
11,11,0.007149006000000568,8.0,0,300,0
12,12,0.0071987860000000126,8.0,0,300,0
13,13,0.007244165000000358,8.0,0,300,0
14,14,0.007288349000000416,8.0,0,300,0
15,15,0.0073321440000002625,8.0,0,300,0
16,16,0.0073757820000004415,8.0,0,300,0
17,17,0.00741992800000002,8.0,0,300,0
18,18,0.007464008000000355,8.0,0,300,0
19,19,0.00750764100000012,8.0,0,300,0
20,20,0.007551463000000425,8.0,0,300,0
21,21,0.00765449000000018,8.0,0,300,0
22,22,0.007709981000000532,8.0,0,300,0
23,23,0.007756377999999842,8.0,0,300,0
24,24,0.0078009330000003985,8.0,0,300,0
25,25,0.00784457200000066,8.0,0,300,0
26,26,0.0111123270000002,8.0,0,300,0
27,27,0.011161479000000085,8.0,0,300,0
28,28,0.011207278000000542,8.0,0,300,0
29,29,0.011251774000000658,8.0,0,300,0
30,30,0.01129575300000063,8.0,0,300,0
31,31,0.011339508999999914,8.0,0,300,0
32,32,0.011381418000000032,8.0,0,300,0
33,33,0.0114254159999998,8.0,0,300,0
34,34,0.011468869999999853,8.0,0,300,0
35,35,0.011510978000000449,8.0,0,300,0
36,36,0.011553508000000434,8.0,0,300,0
37,37,0.011628212000000637,10.0,0,300,0
38,38,0.011673209000000462,10.0,0,300,0
39,39,0.011716138000000598,10.0,0,300,0
40,40,0.011758574999999993,10.0,0,300,0
41,41,0.01180088899999987,10.0,0,300,0
42,42,0.011845944000000053,10.0,0,300,0
43,43,0.011889175000000307,10.0,0,300,0
44,44,0.011933718999999954,10.0,0,300,0
45,45,0.012004075000000114,13.0,0,300,0
46,46,0.012048197000000371,13.0,0,300,0
47,47,0.012090938000000051,13.0,0,300,0
48,48,0.012135763999999938,13.0,0,300,0
49,49,0.012209051000000137,14.0,0,300,0
50,50,0.012282297000000497,15.0,0,300,0
51,51,0.01634233500000004,15.0,0,300,0
52,52,0.016391658999999947,15.0,0,300,0
53,53,0.016436870999999798,15.0,0,300,0
54,54,0.0164837130000004,15.0,0,300,0
55,55,0.016528075000000086,15.0,0,300,0
56,56,0.016574506000000433,15.0,0,300,0
57,57,0.016618454000000504,15.0,0,300,0
58,58,0.016661852000000366,15.0,0,300,0
59,59,0.01670792100000007,15.0,0,300,0
60,60,0.01675311600000029,15.0,0,300,0
61,61,0.01679841400000015,15.0,0,300,0
62,62,0.01687448500000066,16.0,0,300,0
63,63,0.016918881000000496,16.0,0,300,0
64,64,0.016965181999999857,16.0,0,300,0
65,65,0.017009108999999967,16.0,0,300,0
66,66,0.01705506100000065,16.0,0,300,0
67,67,0.01709939699999996,16.0,0,300,0
68,68,0.017146401000000644,16.0,0,300,0
69,69,0.017190813000000027,16.0,0,300,0
70,70,0.01723637,16.0,0,300,0
71,71,0.017285765000000453,16.0,0,300,0
72,72,0.017332753999999895,16.0,0,300,0
