,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.00010583599999991478,27.0,5,1200
1,1,0.005949470000000012,27.0,5,1200
2,2,0.006014216999999933,27.0,5,1200
3,3,0.006052917999999963,27.0,5,1200
4,4,0.0061041369999998984,24.0,5,1200
5,5,0.006153069000000011,25.0,5,1200
6,6,0.006188988999999978,25.0,5,1200
7,7,0.006224256999999955,25.0,5,1200
8,8,0.0062748879999998675,24.0,5,1200
9,9,0.006309896999999953,24.0,5,1200
10,10,0.006360892000000007,24.0,5,1200
11,11,0.006410344000000068,23.0,5,1200
12,12,0.0064604010000000045,23.0,5,1200
13,13,0.006510538999999982,23.0,5,1200
14,14,0.006557264999999868,27.0,5,1200
15,15,0.00660584799999997,27.0,5,1200
16,16,0.0066544749999999375,24.0,5,1200
17,17,0.006689473000000001,24.0,5,1200
18,18,0.0067407989999999085,24.0,5,1200
19,19,0.006791127000000063,24.0,5,1200
20,20,0.006839896999999873,23.0,5,1200
21,21,0.006890233999999884,23.0,5,1200
22,22,0.0069367700000000365,24.0,5,1200
23,23,0.006986716999999976,24.0,5,1200
24,24,0.0070369219999999455,24.0,5,1200
25,25,0.0070880859999999934,24.0,5,1200
26,26,0.0071383229999999465,24.0,5,1200
27,27,0.0071863880000000435,25.0,5,1200
28,28,0.007236522999999995,25.0,5,1200
29,29,0.007283594999999865,26.0,5,1200
30,30,0.007332544999999913,26.0,5,1200
31,31,0.007382534999999857,26.0,5,1200
32,32,0.007431758000000066,26.0,5,1200
33,33,0.007481327999999898,25.0,5,1200
34,34,0.007531790000000038,25.0,5,1200
35,35,0.007581548999999965,27.0,5,1200
36,36,0.007634050000000059,27.0,5,1200
37,37,0.007684884999999975,27.0,5,1200
38,38,0.007739662999999952,27.0,5,1200
39,39,0.007790677999999884,27.0,5,1200
40,40,0.007841297999999997,27.0,5,1200
41,41,0.00789251000000002,25.0,5,1200
42,42,0.007946097999999902,25.0,5,1200
43,43,0.00798643599999993,25.0,5,1200
44,44,0.008036783999999964,28.0,5,1200
45,45,0.008074197000000005,28.0,5,1200
46,46,0.008110759999999884,28.0,5,1200
47,47,0.008147705999999921,28.0,5,1200
48,48,0.008198888999999987,28.0,5,1200
49,49,0.008251216999999977,28.0,5,1200
50,50,0.008290780000000053,28.0,5,1200
51,51,0.008345698999999929,28.0,5,1200
52,52,0.00839691500000006,25.0,5,1200
53,53,0.008447309999999986,25.0,5,1200
54,54,0.008497723000000068,23.0,5,1200
55,55,0.008533087999999855,23.0,5,1200
56,56,0.00856893000000003,23.0,5,1200
57,57,0.00861664800000006,25.0,5,1200
58,58,0.008652381999999958,25.0,5,1200
59,59,0.00870827800000007,25.0,5,1200
60,60,0.008763387999999983,25.0,5,1200
61,61,0.008813906999999954,25.0,5,1200
62,62,0.008849909999999905,25.0,5,1200
63,63,0.008901150999999885,25.0,5,1200
64,64,0.008952179999999865,25.0,5,1200
65,65,0.008990915999999904,25.0,5,1200
66,66,0.009028156000000065,25.0,5,1200
67,67,0.009066569999999885,25.0,5,1200
68,68,0.009119182000000059,25.0,5,1200
69,69,0.009170750000000005,25.0,5,1200
70,70,0.009221471000000037,25.0,5,1200
71,71,0.009269801999999938,26.0,5,1200
72,72,0.009320996999999887,27.0,5,1200
73,73,0.00937639899999998,27.0,5,1200
74,74,0.009428876999999947,25.0,5,1200
75,75,0.009465382999999994,25.0,5,1200
76,76,0.00951822499999988,25.0,5,1200
77,77,0.009555525999999981,25.0,5,1200
78,78,0.009610181999999856,25.0,5,1200
79,79,0.009663503999999934,25.0,5,1200
80,80,0.009715482999999914,25.0,5,1200
81,81,0.009767772000000008,25.0,5,1200
82,82,0.00981979200000005,25.0,5,1200
83,83,0.009872016999999955,23.0,5,1200
84,84,0.009923541999999896,23.0,5,1200
85,85,0.009976476000000067,23.0,5,1200
86,86,0.010013658999999953,23.0,5,1200
87,87,0.01005084700000003,23.0,5,1200
88,88,0.010100806999999934,24.0,5,1200
89,89,0.010153952000000022,23.0,5,1200
90,90,0.010209313999999914,23.0,5,1200
91,91,0.010299295999999902,24.0,5,1200
92,92,0.010355426999999917,24.0,5,1200
93,93,0.010392548000000001,24.0,5,1200
94,94,0.010444255999999985,24.0,5,1200
95,95,0.010483715999999976,24.0,5,1200
96,96,0.010534731999999991,25.0,5,1200
