,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.0031409790000003213,7.0,100,0.3,300
1,1,0.014059229999999978,11.0,100,0.3,300
2,2,0.02162763000000023,11.0,100,0.3,300
3,3,0.02911892500000013,38.0,100,0.3,300
4,4,0.036855480000000274,38.0,100,0.3,300
5,5,0.04413142100000034,38.0,100,0.3,300
6,6,0.051049541000000254,38.0,100,0.3,300
7,7,0.05864471199999999,38.0,100,0.3,300
8,8,0.06538485399999994,38.0,100,0.3,300
9,9,0.07228425999999999,38.0,100,0.3,300
10,10,0.07934561600000034,38.0,100,0.3,300
11,11,0.08980906900000019,38.0,100,0.3,300
12,12,0.09657046799999991,38.0,100,0.3,300
13,13,0.10345329000000003,38.0,100,0.3,300
14,14,0.11181559100000005,38.0,100,0.3,300
15,15,0.12007193400000027,39.0,100,0.3,300
16,16,0.12752263500000005,39.0,100,0.3,300
17,17,0.13509762199999997,39.0,100,0.3,300
18,18,0.14274045699999993,39.0,100,0.3,300
19,19,0.14967915300000012,39.0,100,0.3,300
20,20,0.15659048799999997,39.0,100,0.3,300
21,21,0.1639144800000003,39.0,100,0.3,300
22,22,0.17083743500000015,39.0,100,0.3,300
23,23,0.17786787399999993,39.0,100,0.3,300
24,24,0.18477915300000003,39.0,100,0.3,300
25,25,0.19154791400000004,39.0,100,0.3,300
26,26,0.20235603000000024,39.0,100,0.3,300
27,27,0.2097890760000003,39.0,100,0.3,300
28,28,0.2165691940000003,40.0,100,0.3,300
29,29,0.22335356899999992,40.0,100,0.3,300
30,30,0.231402895,40.0,100,0.3,300
31,31,0.2406421240000003,40.0,100,0.3,300
32,32,0.24842695199999998,40.0,100,0.3,300
33,33,0.25589134699999994,40.0,100,0.3,300
34,34,0.2630476180000003,40.0,100,0.3,300
35,35,0.27014083599999994,40.0,100,0.3,300
36,36,0.27704518600000005,40.0,100,0.3,300
37,37,0.2840921540000001,40.0,100,0.3,300
38,38,0.2909292969999999,41.0,100,0.3,300
39,39,0.29809286299999993,41.0,100,0.3,300
40,40,0.3071119769999999,41.0,100,0.3,300
41,41,0.3148389210000002,41.0,100,0.3,300
42,42,0.3220380180000002,41.0,100,0.3,300
43,43,0.329422224,41.0,100,0.3,300
44,44,0.33706210300000006,41.0,100,0.3,300
45,45,0.34441504599999995,41.0,100,0.3,300
46,46,0.3512656180000002,41.0,100,0.3,300
47,47,0.35827322100000014,41.0,100,0.3,300
48,48,0.36517971399999993,41.0,100,0.3,300
49,49,0.37197175100000024,41.0,100,0.3,300
50,50,0.3788316869999999,41.0,100,0.3,300
51,51,0.39048979500000014,42.0,100,0.3,300
52,52,0.3978301710000003,42.0,100,0.3,300
53,53,0.40463939800000004,42.0,100,0.3,300
54,54,0.4117049210000001,42.0,100,0.3,300
55,55,0.4191227209999999,42.0,100,0.3,300
56,56,0.4265765020000001,42.0,100,0.3,300
57,57,0.43510022100000034,42.0,100,0.3,300
58,58,0.4423080170000002,42.0,100,0.3,300
59,59,0.44934098800000033,42.0,100,0.3,300
60,60,0.456190184,42.0,100,0.3,300
61,61,0.4632046590000001,42.0,100,0.3,300
62,62,0.47008120899999994,42.0,100,0.3,300
63,63,0.47719482000000024,42.0,100,0.3,300
64,64,0.4842326050000003,42.0,100,0.3,300
65,65,0.49089770899999996,42.0,100,0.3,300
66,66,0.4979851150000001,42.0,100,0.3,300
67,67,0.5048797810000001,42.0,100,0.3,300
68,68,0.5119128850000001,42.0,100,0.3,300
69,69,0.5188997230000001,42.0,100,0.3,300
70,70,0.526115442,42.0,100,0.3,300
71,71,0.5329421560000003,42.0,100,0.3,300
72,72,0.5397312640000003,42.0,100,0.3,300
73,73,0.5466514900000004,42.0,100,0.3,300
74,74,0.553624203,42.0,100,0.3,300
75,75,0.560506298,42.0,100,0.3,300
76,76,0.5714423559999999,42.0,100,0.3,300
77,77,0.5787970790000001,42.0,100,0.3,300
78,78,0.5856499530000003,42.0,100,0.3,300
79,79,0.5928469000000001,42.0,100,0.3,300
80,80,0.6011895410000001,42.0,100,0.3,300
81,81,0.6078862470000002,42.0,100,0.3,300
82,82,0.6156673050000001,42.0,100,0.3,300
83,83,0.6228181800000003,42.0,100,0.3,300
84,84,0.629909778,42.0,100,0.3,300
85,85,0.6372803579999999,42.0,100,0.3,300
86,86,0.6442232649999999,42.0,100,0.3,300
87,87,0.6511059280000002,42.0,100,0.3,300
88,88,0.6580200070000002,42.0,100,0.3,300
89,89,0.6651004610000002,42.0,100,0.3,300
90,90,0.671820372,42.0,100,0.3,300
91,91,0.6788543210000002,42.0,100,0.3,300
92,92,0.6857625500000002,42.0,100,0.3,300
93,93,0.692962047,42.0,100,0.3,300
94,94,0.6997904080000001,42.0,100,0.3,300
95,95,0.7065724270000002,42.0,100,0.3,300
96,96,0.7133807890000003,42.0,100,0.3,300
97,97,0.7199763290000001,42.0,100,0.3,300
98,98,0.7269722610000002,42.0,100,0.3,300
99,99,0.7340372479999999,42.0,100,0.3,300
100,100,0.7409364890000001,42.0,100,0.3,300
101,101,0.7523239940000002,42.0,100,0.3,300
102,102,0.7594309590000003,42.0,100,0.3,300
103,103,0.766260135,42.0,100,0.3,300
104,104,0.773200138,42.0,100,0.3,300
105,105,0.7806337490000002,42.0,100,0.3,300
106,106,0.78819778,42.0,100,0.3,300
107,107,0.7955985490000002,42.0,100,0.3,300
108,108,0.8025843370000003,42.0,100,0.3,300
