,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.008429221000000098,2385.008139095197,True,200,0.1,50
1,1,0.11273785400000014,1434.2105549932428,True,200,0.1,50
2,2,0.21777344499999995,1434.2105549932428,True,200,0.1,50
3,3,0.31294199300000014,1434.2105549932428,True,200,0.1,50
4,4,0.4118793020000002,1434.2105549932428,True,200,0.1,50
5,5,0.5108034600000002,1434.2105549932428,True,200,0.1,50
6,6,0.623577941,1434.2105549932428,True,200,0.1,50
7,7,0.7201200090000002,1434.2105549932428,True,200,0.1,50
8,8,0.815412848,1434.2105549932428,True,200,0.1,50
9,9,0.9183475320000001,1434.2105549932428,True,200,0.1,50
10,10,1.012644149,1434.2105549932428,True,200,0.1,50
11,11,1.1203005660000003,1434.2105549932428,True,200,0.1,50
12,12,1.218841202,1434.2105549932428,True,200,0.1,50
13,13,1.3164556940000003,1434.2105549932428,True,200,0.1,50
14,14,1.4151144770000001,1434.2105549932428,True,200,0.1,50
15,15,1.515458332,1434.2105549932428,True,200,0.1,50
16,16,1.6198024290000002,1434.2105549932428,True,200,0.1,50
17,17,1.717873125,1434.2105549932428,True,200,0.1,50
18,18,1.8144986980000002,1434.2105549932428,True,200,0.1,50
19,19,1.917106517,1434.2105549932428,True,200,0.1,50
20,20,2.021143069,1434.2105549932428,True,200,0.1,50
21,21,2.136200723,1434.2105549932428,True,200,0.1,50
22,22,2.249144491,1434.2105549932428,True,200,0.1,50
23,23,2.3596997789999996,1434.2105549932428,True,200,0.1,50
24,24,2.470597044,1434.2105549932428,True,200,0.1,50
25,25,2.5798937109999995,1434.2105549932428,True,200,0.1,50
26,26,2.6915087589999995,1434.2105549932428,True,200,0.1,50
27,27,2.795458408,1434.2105549932428,True,200,0.1,50
28,28,2.906260131,1434.2105549932428,True,200,0.1,50
29,29,3.018190625,1434.2105549932428,True,200,0.1,50
30,30,3.121253147,1434.2105549932428,True,200,0.1,50
31,31,3.227492032,1434.2105549932428,True,200,0.1,50
32,32,3.3405721239999995,1434.2105549932428,True,200,0.1,50
33,33,3.4496778399999997,1434.2105549932428,True,200,0.1,50
34,34,3.545084945,1434.2105549932428,True,200,0.1,50
35,35,3.638663631,1434.2105549932428,True,200,0.1,50
36,36,3.7333389720000003,1434.2105549932428,True,200,0.1,50
37,37,3.8283614669999997,1434.2105549932428,True,200,0.1,50
38,38,3.925486331,1434.2105549932428,True,200,0.1,50
39,39,4.021309848,1434.2105549932428,True,200,0.1,50
40,40,4.116580862,1434.2105549932428,True,200,0.1,50
41,41,4.2127258659999995,1434.2105549932428,True,200,0.1,50
42,42,4.306348365,1434.2105549932428,True,200,0.1,50
43,43,4.400613091,1434.2105549932428,True,200,0.1,50
44,44,4.497603642,1434.2105549932428,True,200,0.1,50
45,45,4.592482337,1434.2105549932428,True,200,0.1,50
46,46,4.689792149,1434.2105549932428,True,200,0.1,50
47,47,4.7833088969999995,1434.2105549932428,True,200,0.1,50
48,48,4.879836223,1434.2105549932428,True,200,0.1,50
49,49,4.982608958,1434.2105549932428,True,200,0.1,50
50,50,5.078228659,1434.2105549932428,True,200,0.1,50
