,Iteration,Time,Fitness,Temperature,max_iters
0,0,0.00011374899999994081,2385.008139095197,200,2000
1,1,0.00575091899999991,2250.197284494397,200,2000
2,2,0.005901314999999907,2256.8561730120996,200,2000
3,3,0.006025647999999939,2290.306526783458,200,2000
4,4,0.00614706399999998,2323.2683476908383,200,2000
5,5,0.006264482999999932,2229.3822031481254,200,2000
6,6,0.0063795719999999445,2196.8726996583223,200,2000
7,7,0.006498384999999995,2226.3926565391566,200,2000
8,8,0.006617109999999982,2315.7435046557302,200,2000
9,9,0.006732846999999986,2202.4502117207185,200,2000
10,10,0.006813775999999994,2202.4502117207185,200,2000
11,11,0.01064554299999998,2202.4502117207185,200,2000
12,12,0.01078005999999998,2294.8334353599985,200,2000
13,13,0.010863473000000012,2294.8334353599985,200,2000
14,14,0.01098086499999995,2005.11855539122,200,2000
15,15,0.011063115999999984,2005.11855539122,200,2000
16,16,0.011178132999999923,1890.3699615201565,200,2000
17,17,0.011258525999999991,1890.3699615201565,200,2000
18,18,0.011338599999999976,1890.3699615201565,200,2000
19,19,0.011417703000000001,1890.3699615201565,200,2000
20,20,0.011495512999999957,1890.3699615201565,200,2000
21,21,0.011607537999999917,1880.1356202638142,200,2000
22,22,0.011722952999999925,1969.2068713631284,200,2000
23,23,0.01183550099999997,1882.3551044058818,200,2000
24,24,0.011913804999999944,1882.3551044058818,200,2000
25,25,0.012030857999999922,1963.4546377097627,200,2000
26,26,0.01587926499999992,1963.4546377097627,200,2000
27,27,0.01597411999999998,1963.4546377097627,200,2000
28,28,0.016104236999999966,1973.021141355044,200,2000
29,29,0.016188640999999948,1973.021141355044,200,2000
30,30,0.016305742999999984,1939.6539320144866,200,2000
31,31,0.01642159199999993,1933.9656844645053,200,2000
32,32,0.016538563000000006,1769.9432809218513,200,2000
33,33,0.016658667999999932,1800.2181492501031,200,2000
34,34,0.016742845000000006,1800.2181492501031,200,2000
35,35,0.016827647999999917,1800.2181492501031,200,2000
36,36,0.01694828199999998,1866.9963278995044,200,2000
37,37,0.01702830699999991,1866.9963278995044,200,2000
38,38,0.017107302999999963,1866.9963278995044,200,2000
39,39,0.017186071999999997,1866.9963278995044,200,2000
40,40,0.01726490699999994,1866.9963278995044,200,2000
41,41,0.017378070999999995,1800.2181492501031,200,2000
42,42,0.017456990000000006,1800.2181492501031,200,2000
43,43,0.01757807499999997,1812.268498242341,200,2000
44,44,0.017658208999999925,1812.268498242341,200,2000
45,45,0.01773746300000001,1812.268498242341,200,2000
46,46,0.01781621099999997,1812.268498242341,200,2000
47,47,0.017897568999999947,1812.268498242341,200,2000
48,48,0.01797799499999997,1812.268498242341,200,2000
49,49,0.018056745999999957,1812.268498242341,200,2000
