,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,2385.008139095197,0.00011374899999994081,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",exponential,200,0.005,0.001,199.99988625103236,200,2000
1,10,2202.4502117207185,0.006813775999999994,"[9, 7, 4, 0, 8, 2, 6, 3, 5, 1]",exponential,200,0.005,0.001,199.99318634006752,200,2000
2,25,1963.4546377097627,0.012030857999999922,"[7, 0, 9, 4, 1, 8, 2, 5, 3, 6]",exponential,200,0.005,0.001,199.9879695038466,200,2000
3,50,1812.268498242341,0.018135391999999917,"[3, 9, 4, 5, 1, 8, 2, 0, 7, 6]",exponential,200,0.005,0.001,199.98186543020626,200,2000
4,75,1675.5670576386306,0.024163090000000054,"[3, 4, 9, 2, 1, 8, 5, 0, 7, 6]",exponential,200,0.005,0.001,199.9758383695785,200,2000
5,100,1579.0435281377163,0.031069931999999856,"[3, 4, 9, 8, 2, 0, 7, 5, 1, 6]",exponential,200,0.005,0.001,199.96893248122672,200,2000
6,125,1588.8325109926075,0.03798809399999992,"[4, 9, 8, 1, 0, 2, 7, 5, 6, 3]",exponential,200,0.005,0.001,199.9620155135098,200,2000
7,150,1922.560777531182,0.04613542700000006,"[9, 1, 2, 8, 6, 4, 7, 5, 3, 0]",exponential,200,0.005,0.001,199.9538698937849,200,2000
8,175,1381.6480634076315,0.05402673499999988,"[1, 8, 0, 5, 7, 4, 6, 3, 9, 2]",exponential,200,0.005,0.001,199.9459805615632,200,2000
9,200,1437.2426942499917,0.06138517700000001,"[1, 8, 2, 5, 7, 0, 4, 6, 3, 9]",exponential,200,0.005,0.001,199.93862424238617,200,2000
10,300,1658.556046602419,0.0764387929999999,"[2, 1, 0, 8, 5, 7, 6, 4, 3, 9]",exponential,200,0.005,0.001,199.92357581236192,200,2000
11,400,1412.8124082044865,0.09293390800000001,"[1, 8, 2, 0, 5, 7, 6, 3, 4, 9]",exponential,200,0.005,0.001,199.9070876804342,200,2000
12,500,1306.2221321581446,0.11016745899999991,"[0, 2, 1, 8, 5, 7, 4, 6, 3, 9]",exponential,200,0.005,0.001,199.88986287760213,200,2000
13,600,1306.2221321581446,0.129009492,"[0, 2, 1, 8, 5, 7, 4, 6, 3, 9]",exponential,200,0.005,0.001,199.87103210767748,200,2000
14,700,1306.2221321581446,0.14347793399999986,"[0, 2, 1, 8, 5, 7, 4, 6, 3, 9]",exponential,200,0.005,0.001,199.85657351848928,200,2000
15,800,1306.2221321581446,0.14347793399999986,"[0, 2, 1, 8, 5, 7, 4, 6, 3, 9]",exponential,200,0.005,0.001,199.85657351848928,200,2000
16,900,1306.2221321581446,0.14347793399999986,"[0, 2, 1, 8, 5, 7, 4, 6, 3, 9]",exponential,200,0.005,0.001,199.85657351848928,200,2000
17,1000,1306.2221321581446,0.14347793399999986,"[0, 2, 1, 8, 5, 7, 4, 6, 3, 9]",exponential,200,0.005,0.001,199.85657351848928,200,2000
18,1500,1306.2221321581446,0.14347793399999986,"[0, 2, 1, 8, 5, 7, 4, 6, 3, 9]",exponential,200,0.005,0.001,199.85657351848928,200,2000
19,2000,1306.2221321581446,0.14347793399999986,"[0, 2, 1, 8, 5, 7, 4, 6, 3, 9]",exponential,200,0.005,0.001,199.85657351848928,200,2000
20,0,2385.008139095197,0.00015828600000000748,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",exponential,250,0.005,0.001,249.9998021425783,250,2000
21,10,2202.4502117207185,0.008975522000000069,"[9, 7, 4, 0, 8, 2, 6, 3, 5, 1]",exponential,250,0.005,0.001,249.9887808492462,250,2000
22,25,1963.4546377097627,0.01864933000000013,"[7, 0, 9, 4, 1, 8, 2, 5, 3, 6]",exponential,250,0.005,0.001,249.97668942433344,250,2000
23,50,1812.268498242341,0.02843304400000002,"[3, 9, 4, 5, 1, 8, 2, 0, 7, 6]",exponential,250,0.005,0.001,249.96446122124902,250,2000
24,75,1993.983915906194,0.038949922000000026,"[7, 4, 9, 2, 1, 8, 6, 0, 3, 5]",exponential,250,0.005,0.001,249.95131733811857,250,2000
25,100,1972.7663260201293,0.049175169000000185,"[7, 4, 6, 8, 2, 3, 0, 9, 1, 5]",exponential,250,0.005,0.001,249.93853859499708,250,2000
26,125,1836.9959836033036,0.06038898500000012,"[0, 4, 3, 7, 5, 6, 9, 2, 1, 8]",exponential,250,0.005,0.001,249.92452516394528,250,2000
27,150,1368.503684258531,0.07189944400000003,"[9, 3, 6, 4, 7, 5, 0, 1, 8, 2]",exponential,250,0.005,0.001,249.91014184784572,250,2000
28,175,1423.38604881881,0.08306359200000002,"[9, 6, 3, 4, 5, 7, 0, 2, 8, 1]",exponential,250,0.005,0.001,249.8961920681414,250,2000
29,200,1622.9333645716508,0.09457378000000016,"[0, 4, 3, 6, 9, 5, 7, 1, 2, 8]",exponential,250,0.005,0.001,249.88181072121944,250,2000
30,300,1637.7263191110908,0.11473406100000005,"[2, 7, 5, 0, 3, 6, 9, 4, 8, 1]",exponential,250,0.005,0.001,249.85662355308708,250,2000
31,400,1353.34133022366,0.1340604030000001,"[0, 5, 7, 9, 4, 6, 3, 1, 8, 2]",exponential,250,0.005,0.001,249.83248064680228,250,2000
32,500,1357.5188857330659,0.156175677,"[0, 5, 7, 9, 4, 3, 6, 1, 8, 2]",exponential,250,0.005,0.001,249.80485660529553,250,2000
33,600,1353.34133022366,0.17693206500000014,"[0, 5, 7, 9, 4, 6, 3, 1, 8, 2]",exponential,250,0.005,0.001,249.77893271789452,250,2000
34,700,1353.34133022366,0.18965118400000014,"[0, 5, 7, 9, 4, 6, 3, 1, 8, 2]",exponential,250,0.005,0.001,249.7630483831421,250,2000
35,800,1353.34133022366,0.18965118400000014,"[0, 5, 7, 9, 4, 6, 3, 1, 8, 2]",exponential,250,0.005,0.001,249.7630483831421,250,2000
36,900,1353.34133022366,0.18965118400000014,"[0, 5, 7, 9, 4, 6, 3, 1, 8, 2]",exponential,250,0.005,0.001,249.7630483831421,250,2000
37,1000,1353.34133022366,0.18965118400000014,"[0, 5, 7, 9, 4, 6, 3, 1, 8, 2]",exponential,250,0.005,0.001,249.7630483831421,250,2000
38,1500,1353.34133022366,0.18965118400000014,"[0, 5, 7, 9, 4, 6, 3, 1, 8, 2]",exponential,250,0.005,0.001,249.7630483831421,250,2000
39,2000,1353.34133022366,0.18965118400000014,"[0, 5, 7, 9, 4, 6, 3, 1, 8, 2]",exponential,250,0.005,0.001,249.7630483831421,250,2000
40,0,2385.008139095197,9.107399999996879e-05,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",exponential,500,0.005,0.001,499.9997723150518,500,2000
41,10,2202.4502117207185,0.01206186499999995,"[9, 7, 4, 0, 8, 2, 6, 3, 5, 1]",exponential,500,0.005,0.001,499.9698462467854,500,2000
42,25,1962.6259395985462,0.025737633000000093,"[0, 5, 9, 1, 2, 8, 4, 6, 3, 7]",exponential,500,0.005,0.001,499.93566005748335,500,2000
43,50,1694.85288311362,0.04020144400000003,"[8, 1, 2, 9, 7, 5, 6, 4, 3, 0]",exponential,500,0.005,0.001,499.89950649029885,500,2000
44,75,2175.2156118992316,0.054122611000000154,"[2, 9, 0, 8, 7, 1, 4, 6, 3, 5]",exponential,500,0.005,0.001,499.86471177870504,500,2000
45,100,1705.6515506272447,0.06861463300000015,"[1, 2, 8, 5, 0, 9, 6, 3, 4, 7]",exponential,500,0.005,0.001,499.8284928389345,500,2000
46,125,2333.922339734,0.08259398500000015,"[7, 2, 4, 3, 9, 5, 1, 0, 8, 6]",exponential,500,0.005,0.001,499.7935576676712,500,2000
47,150,1783.9296857477334,0.0966985520000001,"[2, 0, 1, 8, 6, 4, 7, 5, 3, 9]",exponential,500,0.005,0.001,499.75831205189473,500,2000
48,175,2089.512240063027,0.11255709800000013,"[4, 8, 9, 7, 5, 1, 3, 6, 0, 2]",exponential,500,0.005,0.001,499.71868642202486,500,2000
49,200,1786.9976900219813,0.12761442900000008,"[5, 7, 4, 6, 0, 2, 3, 9, 8, 1]",exponential,500,0.005,0.001,499.6810656898705,500,2000
50,300,1679.9554737821597,0.15258702200000007,"[8, 2, 7, 0, 5, 9, 4, 6, 3, 1]",exponential,500,0.005,0.001,499.6186779254958,500,2000
51,400,1452.9216504935478,0.17560177600000015,"[1, 2, 0, 5, 7, 6, 3, 4, 9, 8]",exponential,500,0.005,0.001,499.56118822850596,500,2000
52,500,1574.1644404741264,0.20010984600000015,"[8, 5, 7, 2, 3, 4, 6, 9, 0, 1]",exponential,500,0.005,0.001,499.4999755762406,500,2000
53,600,1401.1224799411489,0.22649076300000015,"[7, 5, 0, 9, 4, 6, 3, 1, 8, 2]",exponential,500,0.005,0.001,499.4340935844186,500,2000
54,700,1353.34133022366,0.254150141,"[0, 5, 7, 9, 4, 6, 3, 1, 8, 2]",exponential,500,0.005,0.001,499.3650281783914,500,2000
55,800,1357.5188857330659,0.28345013099999994,"[0, 5, 7, 9, 4, 3, 6, 1, 8, 2]",exponential,500,0.005,0.001,499.2918765852147,500,2000
56,900,1357.5188857330659,0.30381205599999994,"[0, 5, 7, 9, 4, 3, 6, 1, 8, 2]",exponential,500,0.005,0.001,499.2410464540363,500,2000
57,1000,1357.5188857330659,0.30381205599999994,"[0, 5, 7, 9, 4, 3, 6, 1, 8, 2]",exponential,500,0.005,0.001,499.2410464540363,500,2000
58,1500,1357.5188857330659,0.30381205599999994,"[0, 5, 7, 9, 4, 3, 6, 1, 8, 2]",exponential,500,0.005,0.001,499.2410464540363,500,2000
59,2000,1357.5188857330659,0.30381205599999994,"[0, 5, 7, 9, 4, 3, 6, 1, 8, 2]",exponential,500,0.005,0.001,499.2410464540363,500,2000
60,0,2385.008139095197,0.0001500389999999907,"[2, 8, 4, 9, 1, 6, 7, 3, 0, 5]",exponential,1000,0.005,0.001,999.9992498052815,1000,2000
61,10,2202.4502117207185,0.017146555000000063,"[9, 7, 4, 0, 8, 2, 6, 3, 5, 1]",exponential,1000,0.005,0.001,999.9142708999493,1000,2000
62,25,1952.4834688604876,0.03552661900000009,"[1, 5, 7, 6, 4, 8, 2, 0, 3, 9]",exponential,1000,0.005,0.001,999.8223826808241,1000,2000
63,50,1896.3530477289219,0.05655898500000012,"[4, 9, 5, 1, 0, 2, 8, 7, 6, 3]",exponential,1000,0.005,0.001,999.7172450577158,1000,2000
64,75,2346.2731049492877,0.07712819300000007,"[5, 4, 6, 1, 3, 2, 7, 8, 0, 9]",exponential,1000,0.005,0.001,999.6144333849192,1000,2000
65,100,2418.6270693592,0.09797348300000008,"[0, 5, 6, 8, 1, 9, 4, 2, 7, 3]",exponential,1000,0.005,0.001,999.5102525504524,1000,2000
66,125,2469.4990392403197,0.11844852099999992,"[3, 8, 7, 6, 0, 9, 4, 5, 1, 2]",exponential,1000,0.005,0.001,999.4079327360351,1000,2000
67,150,2260.0535180569245,0.14152495600000004,"[6, 1, 2, 3, 0, 7, 8, 5, 4, 9]",exponential,1000,0.005,0.001,999.29262552737,1000,2000
68,175,2333.4390579463598,0.16317048499999998,"[5, 9, 7, 3, 8, 4, 6, 0, 1, 2]",exponential,1000,0.005,0.001,999.1844802921008,1000,2000
69,200,2189.2043799441403,0.18371631200000005,"[5, 8, 7, 9, 3, 2, 0, 4, 6, 1]",exponential,1000,0.005,0.001,999.0818402068888,1000,2000
