,Iteration,Time,Fitness,Temperature,max_iters
0,0,7.204500000002056e-05,7.0,100,300
1,1,0.003718684999999944,7.0,100,300
2,2,0.0037993379999998744,7.0,100,300
3,3,0.0038871569999998634,7.0,100,300
4,4,0.003947278000000054,7.0,100,300
5,5,0.0040081380000001054,7.0,100,300
6,6,0.004075167999999962,7.0,100,300
7,7,0.004132031999999786,7.0,100,300
8,8,0.0041880469999999725,7.0,100,300
9,9,0.004243907999999852,5.0,100,300
10,10,0.004300248999999923,5.0,100,300
11,11,0.008081328999999915,5.0,100,300
12,12,0.008143553000000026,4.0,100,300
13,13,0.008201709999999807,3.0,100,300
14,14,0.008257769000000081,3.0,100,300
15,15,0.008314662999999722,3.0,100,300
16,16,0.008370350999999943,3.0,100,300
17,17,0.008427342999999698,3.0,100,300
18,18,0.008479931999999746,4.0,100,300
19,19,0.008535893999999988,3.0,100,300
20,20,0.00859174199999968,3.0,100,300
21,21,0.008647782999999798,3.0,100,300
22,22,0.008702670999999995,3.0,100,300
23,23,0.00875561299999994,5.0,100,300
24,24,0.008809953999999731,4.0,100,300
25,25,0.008865377999999868,4.0,100,300
26,26,0.012468716999999963,4.0,100,300
27,27,0.012535455999999723,4.0,100,300
28,28,0.012594937999999889,4.0,100,300
29,29,0.012654933999999951,4.0,100,300
30,30,0.012712555999999875,4.0,100,300
31,31,0.01276864199999972,4.0,100,300
32,32,0.012824698999999828,4.0,100,300
33,33,0.012880159999999918,4.0,100,300
34,34,0.012933531999999914,8.0,100,300
35,35,0.012989101000000058,4.0,100,300
36,36,0.013145254999999967,4.0,100,300
37,37,0.013270061000000055,4.0,100,300
38,38,0.013333304000000101,4.0,100,300
39,39,0.01340242399999969,5.0,100,300
40,40,0.013462452999999819,4.0,100,300
41,41,0.013519778000000038,4.0,100,300
42,42,0.01361592800000011,4.0,100,300
43,43,0.013696012999999674,8.0,100,300
44,44,0.013793074000000072,8.0,100,300
45,45,0.013879396999999738,8.0,100,300
46,46,0.013968753999999972,6.0,100,300
47,47,0.014051940999999957,6.0,100,300
48,48,0.014127933999999787,6.0,100,300
49,49,0.014187726999999928,6.0,100,300
50,50,0.014246512999999794,4.0,100,300
51,51,0.018439547999999917,4.0,100,300
52,52,0.0185071579999998,4.0,100,300
53,53,0.0186102749999999,4.0,100,300
54,54,0.018686327999999808,4.0,100,300
55,55,0.01874644099999978,5.0,100,300
56,56,0.01881174899999971,5.0,100,300
57,57,0.018870719999999785,5.0,100,300
58,58,0.018928741999999943,5.0,100,300
59,59,0.018990754999999915,5.0,100,300
60,60,0.019049851999999756,5.0,100,300
61,61,0.019107699999999728,3.0,100,300
62,62,0.01916580400000001,3.0,100,300
63,63,0.019227320999999797,3.0,100,300
64,64,0.019289618999999814,3.0,100,300
65,65,0.01935517599999992,3.0,100,300
66,66,0.019414579999999848,4.0,100,300
67,67,0.019478399999999674,3.0,100,300
68,68,0.019535145999999948,5.0,100,300
69,69,0.01959451699999981,5.0,100,300
70,70,0.019653041999999843,5.0,100,300
71,71,0.019711043999999678,5.0,100,300
72,72,0.019769455000000047,5.0,100,300
73,73,0.019828474000000096,5.0,100,300
74,74,0.01988578799999985,5.0,100,300
75,75,0.019943800000000067,5.0,100,300
76,76,0.024336724999999948,5.0,100,300
77,77,0.024402455999999795,4.0,100,300
78,78,0.024464135999999748,4.0,100,300
79,79,0.02452527999999976,4.0,100,300
80,80,0.024585367999999885,4.0,100,300
81,81,0.024642972000000096,4.0,100,300
82,82,0.024700535000000023,4.0,100,300
83,83,0.024782543999999795,4.0,100,300
84,84,0.024861824999999893,4.0,100,300
85,85,0.024916771000000004,5.0,100,300
86,86,0.024975776999999866,5.0,100,300
87,87,0.025036059000000055,5.0,100,300
88,88,0.025094219999999723,5.0,100,300
89,89,0.025153611999999992,5.0,100,300
90,90,0.025211118999999726,5.0,100,300
91,91,0.025270616999999884,5.0,100,300
92,92,0.02532979599999985,5.0,100,300
93,93,0.0253868159999997,5.0,100,300
94,94,0.025445356000000086,5.0,100,300
95,95,0.02550365500000007,5.0,100,300
96,96,0.02556116099999972,5.0,100,300
97,97,0.025619373000000056,5.0,100,300
98,98,0.02567983099999971,5.0,100,300
99,99,0.02573992599999997,5.0,100,300
100,100,0.025799342000000003,5.0,100,300
101,101,0.030081837,5.0,100,300
102,102,0.030147404999999683,5.0,100,300
103,103,0.03020917100000009,3.0,100,300
104,104,0.030270053999999824,3.0,100,300
105,105,0.03033020200000003,3.0,100,300
106,106,0.030389104999999805,3.0,100,300
107,107,0.030449409999999677,3.0,100,300
108,108,0.03050898600000007,3.0,100,300
109,109,0.03056775700000003,3.0,100,300
110,110,0.030626557999999804,3.0,100,300
111,111,0.030682579999999682,5.0,100,300
112,112,0.03079876799999992,3.0,100,300
113,113,0.030912883999999696,3.0,100,300
114,114,0.030971377999999827,5.0,100,300
115,115,0.031031088999999845,5.0,100,300
116,116,0.031090362000000038,5.0,100,300
117,117,0.031148313999999733,3.0,100,300
118,118,0.03120293399999996,5.0,100,300
119,119,0.03126170799999972,5.0,100,300
120,120,0.03132167599999969,5.0,100,300
121,121,0.0313816659999997,5.0,100,300
122,122,0.031441456000000034,5.0,100,300
123,123,0.031501512999999814,5.0,100,300
124,124,0.031560688999999975,5.0,100,300
125,125,0.031619626999999983,5.0,100,300
126,126,0.035924242000000106,5.0,100,300
127,127,0.035992658000000066,5.0,100,300
128,128,0.03605607099999997,5.0,100,300
129,129,0.03611914999999977,5.0,100,300
130,130,0.036180281000000036,5.0,100,300
131,131,0.03623694300000002,8.0,100,300
132,132,0.03629753799999991,8.0,100,300
133,133,0.036357547999999795,7.0,100,300
134,134,0.03641641900000003,7.0,100,300
135,135,0.03647489199999976,7.0,100,300
136,136,0.03653451299999988,7.0,100,300
137,137,0.03659379600000001,7.0,100,300
138,138,0.03665075699999987,8.0,100,300
139,139,0.03670954599999998,8.0,100,300
140,140,0.03676824699999992,8.0,100,300
141,141,0.036826111999999966,9.0,100,300
142,142,0.03688801999999969,4.0,100,300
143,143,0.036948279999999833,4.0,100,300
144,144,0.037008712,4.0,100,300
145,145,0.03706925299999986,4.0,100,300
146,146,0.037133764000000014,4.0,100,300
147,147,0.03719498599999982,4.0,100,300
148,148,0.03725654600000006,4.0,100,300
149,149,0.037316636999999986,3.0,100,300
150,150,0.03737752799999994,3.0,100,300
151,151,0.041851340000000015,3.0,100,300
152,152,0.04191506899999986,4.0,100,300
153,153,0.04197953200000004,4.0,100,300
154,154,0.042041304999999696,4.0,100,300
155,155,0.042103886000000035,4.0,100,300
156,156,0.04216510199999979,4.0,100,300
157,157,0.04222512399999978,4.0,100,300
158,158,0.04228478299999994,4.0,100,300
159,159,0.04234618899999987,4.0,100,300
160,160,0.04240761699999984,4.0,100,300
161,161,0.042468785000000064,4.0,100,300
162,162,0.0425305869999999,4.0,100,300
163,163,0.04259436300000008,4.0,100,300
