,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,7.668999999976833e-05,7.0,0,300,0
1,1,0.0034043879999998694,7.0,0,300,0
2,2,0.003440472999999944,7.0,0,300,0
3,3,0.003489955999999683,8.0,0,300,0
4,4,0.0035208589999999873,8.0,0,300,0
5,5,0.0035520039999998865,8.0,0,300,0
6,6,0.0035825240000000314,8.0,0,300,0
7,7,0.003630728000000083,10.0,0,300,0
8,8,0.0036614199999998043,10.0,0,300,0
9,9,0.00369264299999994,10.0,0,300,0
10,10,0.0037231939999999852,10.0,0,300,0
11,11,0.007935391999999819,10.0,0,300,0
12,12,0.008011087999999944,10.0,0,300,0
13,13,0.008045142999999921,10.0,0,300,0
14,14,0.008077665999999706,10.0,0,300,0
15,15,0.008127935000000086,35.0,0,300,0
16,16,0.008159911999999991,35.0,0,300,0
17,17,0.008193186999999824,35.0,0,300,0
18,18,0.008224751999999835,35.0,0,300,0
19,19,0.008256836999999795,35.0,0,300,0
20,20,0.008322858999999738,35.0,0,300,0
21,21,0.008353843999999722,35.0,0,300,0
22,22,0.008385510000000096,35.0,0,300,0
23,23,0.00843421299999969,36.0,0,300,0
24,24,0.008465499999999793,36.0,0,300,0
25,25,0.008496689999999862,36.0,0,300,0
26,26,0.012253163000000011,36.0,0,300,0
27,27,0.012291520999999861,36.0,0,300,0
28,28,0.01232568299999981,36.0,0,300,0
29,29,0.012358714999999965,36.0,0,300,0
30,30,0.012390869999999943,36.0,0,300,0
31,31,0.012441678999999706,37.0,0,300,0
32,32,0.012474434000000034,37.0,0,300,0
33,33,0.012506520999999715,37.0,0,300,0
34,34,0.012537905999999932,37.0,0,300,0
35,35,0.012569288999999984,37.0,0,300,0
36,36,0.012601349000000095,37.0,0,300,0
37,37,0.012632722999999846,37.0,0,300,0
38,38,0.012663888999999706,37.0,0,300,0
39,39,0.012695483999999979,37.0,0,300,0
40,40,0.01272731199999999,37.0,0,300,0
41,41,0.012759277999999874,37.0,0,300,0
42,42,0.012790947999999691,37.0,0,300,0
43,43,0.012822605999999848,37.0,0,300,0
44,44,0.012854761999999909,37.0,0,300,0
45,45,0.012886813999999802,37.0,0,300,0
46,46,0.012917899000000066,37.0,0,300,0
47,47,0.012949459999999746,37.0,0,300,0
48,48,0.012980701000000039,37.0,0,300,0
49,49,0.013012813000000012,37.0,0,300,0
50,50,0.013044339999999988,37.0,0,300,0
51,51,0.01657420399999987,37.0,0,300,0
52,52,0.016615048999999882,37.0,0,300,0
53,53,0.01665126199999989,37.0,0,300,0
54,54,0.016686203999999982,37.0,0,300,0
55,55,0.016720953999999733,37.0,0,300,0
56,56,0.016792756000000075,37.0,0,300,0
57,57,0.0168284110000001,37.0,0,300,0
58,58,0.016863573999999826,37.0,0,300,0
59,59,0.01690000199999986,37.0,0,300,0
60,60,0.016934298999999875,37.0,0,300,0
61,61,0.016969264000000095,37.0,0,300,0
62,62,0.01700320100000008,37.0,0,300,0
63,63,0.017055744999999956,38.0,0,300,0
64,64,0.017091590999999795,38.0,0,300,0
65,65,0.017126890999999755,38.0,0,300,0
66,66,0.01716197899999994,38.0,0,300,0
67,67,0.01719625899999988,38.0,0,300,0
68,68,0.017231715999999953,38.0,0,300,0
69,69,0.017266890999999784,38.0,0,300,0
70,70,0.01730128300000011,38.0,0,300,0
71,71,0.017336422000000073,38.0,0,300,0
72,72,0.017371773999999895,38.0,0,300,0
73,73,0.01740737899999978,38.0,0,300,0
74,74,0.017442214999999983,38.0,0,300,0
75,75,0.017477946999999716,38.0,0,300,0
76,76,0.021483155999999948,38.0,0,300,0
77,77,0.021523948000000015,38.0,0,300,0
78,78,0.02156215699999997,38.0,0,300,0
79,79,0.02159800600000006,38.0,0,300,0
80,80,0.021634315000000015,38.0,0,300,0
81,81,0.021670319999999688,38.0,0,300,0
82,82,0.021707296999999848,38.0,0,300,0
83,83,0.021742603999999943,38.0,0,300,0
84,84,0.02177908999999989,38.0,0,300,0
85,85,0.021815919999999878,38.0,0,300,0
86,86,0.021851242999999965,38.0,0,300,0
87,87,0.021887163999999792,38.0,0,300,0
88,88,0.02192305899999969,38.0,0,300,0
89,89,0.021961725999999793,38.0,0,300,0
90,90,0.021997486999999705,38.0,0,300,0
91,91,0.022033114000000076,38.0,0,300,0
92,92,0.022069930999999876,38.0,0,300,0
93,93,0.022106039000000077,38.0,0,300,0
94,94,0.022141870000000008,38.0,0,300,0
95,95,0.022177071999999853,38.0,0,300,0
96,96,0.022213621999999766,38.0,0,300,0
97,97,0.02224972699999972,38.0,0,300,0
98,98,0.022286505999999928,38.0,0,300,0
99,99,0.022322667000000074,38.0,0,300,0
100,100,0.02235944599999984,38.0,0,300,0
101,101,0.0259384869999999,38.0,0,300,0
102,102,0.025979592999999745,38.0,0,300,0
103,103,0.026017807000000115,38.0,0,300,0
104,104,0.02605536899999983,38.0,0,300,0
105,105,0.026092328999999914,38.0,0,300,0
106,106,0.026128780999999712,38.0,0,300,0
107,107,0.026167285999999734,38.0,0,300,0
108,108,0.026202515000000037,38.0,0,300,0
109,109,0.026238004000000092,38.0,0,300,0
110,110,0.02627294400000002,38.0,0,300,0
111,111,0.026307807999999877,38.0,0,300,0
112,112,0.026343632000000117,38.0,0,300,0
113,113,0.026378849999999954,38.0,0,300,0
114,114,0.026452842999999948,38.0,0,300,0
115,115,0.02648808899999988,38.0,0,300,0
116,116,0.026522767999999974,38.0,0,300,0
117,117,0.026559175000000046,38.0,0,300,0
118,118,0.02659513899999988,38.0,0,300,0
119,119,0.026630587999999733,38.0,0,300,0
120,120,0.026665983000000004,38.0,0,300,0
121,121,0.026701627000000006,38.0,0,300,0
122,122,0.026737917999999805,38.0,0,300,0
123,123,0.026774534999999933,38.0,0,300,0
124,124,0.02680987299999993,38.0,0,300,0
125,125,0.026846337999999914,38.0,0,300,0
126,126,0.03176854200000001,38.0,0,300,0
127,127,0.03181801800000006,38.0,0,300,0
128,128,0.031879822999999696,38.0,0,300,0
129,129,0.031972528999999916,38.0,0,300,0
130,130,0.03210024799999989,38.0,0,300,0
131,131,0.03217721799999973,38.0,0,300,0
132,132,0.03225959199999995,38.0,0,300,0
133,133,0.032299419999999746,38.0,0,300,0
134,134,0.032339131000000076,38.0,0,300,0
135,135,0.0323770699999999,38.0,0,300,0
136,136,0.03241568799999994,38.0,0,300,0
137,137,0.03245279900000009,38.0,0,300,0
138,138,0.03249038199999976,38.0,0,300,0
139,139,0.032528058000000026,38.0,0,300,0
140,140,0.03256604200000002,38.0,0,300,0
141,141,0.03260344700000006,38.0,0,300,0
142,142,0.03264139499999974,38.0,0,300,0
143,143,0.03267884899999984,38.0,0,300,0
144,144,0.03271673099999983,38.0,0,300,0
145,145,0.032753800999999694,38.0,0,300,0
146,146,0.03279089800000001,38.0,0,300,0
147,147,0.032827665999999756,38.0,0,300,0
148,148,0.03286458399999992,38.0,0,300,0
149,149,0.032903854999999815,38.0,0,300,0
150,150,0.0329431109999998,38.0,0,300,0
151,151,0.03830157599999984,38.0,0,300,0
152,152,0.038374723,38.0,0,300,0
153,153,0.03845762199999969,38.0,0,300,0
154,154,0.03850069400000011,38.0,0,300,0
155,155,0.038558300000000045,38.0,0,300,0
156,156,0.03860004299999975,38.0,0,300,0
157,157,0.03864132600000003,38.0,0,300,0
158,158,0.038704113999999734,38.0,0,300,0
159,159,0.038783876000000106,38.0,0,300,0
160,160,0.03886739799999983,38.0,0,300,0
161,161,0.03892585999999998,38.0,0,300,0
162,162,0.038968108999999806,38.0,0,300,0
163,163,0.03900971499999972,38.0,0,300,0
