,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.00012820500000287893,13130.134083610645,0,2000,0
1,1,0.004190292000004092,12611.808119953539,0,2000,0
2,2,0.004310061000005305,12611.808119953539,0,2000,0
3,3,0.004425350000005324,12611.808119953539,0,2000,0
4,4,0.00453727300000395,12611.808119953539,0,2000,0
5,5,0.0047307260000053475,12222.413027136728,0,2000,0
6,6,0.0048787290000049666,12222.413027136728,0,2000,0
7,7,0.005031602000002522,12222.413027136728,0,2000,0
8,8,0.005370594000005724,12220.917628280773,0,2000,0
9,9,0.005537811000003501,12220.917628280773,0,2000,0
10,10,0.005867311000002928,12127.957951974628,0,2000,0
11,11,0.009383248000006006,12127.957951974628,0,2000,0
12,12,0.009525911000004328,12127.957951974628,0,2000,0
13,13,0.009740174000000934,12031.96814541244,0,2000,0
14,14,0.009854842999999391,12031.96814541244,0,2000,0
15,15,0.009967223000003855,12031.96814541244,0,2000,0
16,16,0.010078053000000864,12031.96814541244,0,2000,0
17,17,0.010189289999999573,12031.96814541244,0,2000,0
18,18,0.010300941000004116,12031.96814541244,0,2000,0
19,19,0.010411005000001694,12031.96814541244,0,2000,0
20,20,0.010632640000004301,11652.834542322984,0,2000,0
21,21,0.010750448999999662,11652.834542322984,0,2000,0
22,22,0.010876682000002802,11652.834542322984,0,2000,0
23,23,0.011068837999999914,11525.915200343456,0,2000,0
24,24,0.011180245000005584,11525.915200343456,0,2000,0
25,25,0.011290161000005128,11525.915200343456,0,2000,0
26,26,0.0152308960000056,11525.915200343456,0,2000,0
27,27,0.015438909000003775,11477.693222071395,0,2000,0
28,28,0.01563630700000118,11457.998433730163,0,2000,0
29,29,0.015750814000000446,11457.998433730163,0,2000,0
30,30,0.015864130000004195,11457.998433730163,0,2000,0
31,31,0.0159772000000018,11457.998433730163,0,2000,0
32,32,0.01608915399999944,11457.998433730163,0,2000,0
33,33,0.016282136000000946,11081.809592852655,0,2000,0
34,34,0.016393682000000354,11081.809592852655,0,2000,0
35,35,0.016614269000001514,11052.10016674103,0,2000,0
36,36,0.01674341400000401,11052.10016674103,0,2000,0
37,37,0.016854920000000106,11052.10016674103,0,2000,0
38,38,0.017048150000000817,10860.108061613228,0,2000,0
39,39,0.01724099200000495,10717.448964581321,0,2000,0
40,40,0.01743494400000145,10535.016893173097,0,2000,0
41,41,0.017546699000000388,10535.016893173097,0,2000,0
42,42,0.01765731600000464,10535.016893173097,0,2000,0
43,43,0.017849763000000962,10474.64373783464,0,2000,0
44,44,0.01797532700000204,10474.64373783464,0,2000,0
45,45,0.018089342999999758,10474.64373783464,0,2000,0
46,46,0.018355104000001177,10402.84184001605,0,2000,0
47,47,0.018553805999999895,10371.316484113611,0,2000,0
48,48,0.018669528000003766,10371.316484113611,0,2000,0
49,49,0.018784852999999657,10371.316484113611,0,2000,0
50,50,0.018899342000004538,10371.316484113611,0,2000,0
51,51,0.02303996000000552,10371.316484113611,0,2000,0
52,52,0.023172565999999506,10371.316484113611,0,2000,0
53,53,0.023290278000004605,10371.316484113611,0,2000,0
54,54,0.023405916000001525,10371.316484113611,0,2000,0
55,55,0.02351930200000396,10371.316484113611,0,2000,0
56,56,0.023631979000001024,10371.316484113611,0,2000,0
57,57,0.023744189000005633,10371.316484113611,0,2000,0
58,58,0.023856155000004264,10371.316484113611,0,2000,0
59,59,0.02396890700000398,10371.316484113611,0,2000,0
60,60,0.02408114100000347,10371.316484113611,0,2000,0
61,61,0.024196813000003203,10371.316484113611,0,2000,0
62,62,0.024482485000000054,10371.316484113611,0,2000,0
63,63,0.024728983000002813,10371.316484113611,0,2000,0
64,64,0.024874502999999493,10371.316484113611,0,2000,0
65,65,0.02499679800000365,10371.316484113611,0,2000,0
66,66,0.02511497500000104,10371.316484113611,0,2000,0
67,67,0.025230587000002913,10371.316484113611,0,2000,0
68,68,0.02534426300000092,10371.316484113611,0,2000,0
69,69,0.02545751299999921,10371.316484113611,0,2000,0
70,70,0.025652181000005214,10278.707040688929,0,2000,0
71,71,0.025765973000005715,10278.707040688929,0,2000,0
72,72,0.025878361000003736,10278.707040688929,0,2000,0
73,73,0.02608998200000201,10253.160415436178,0,2000,0
74,74,0.02620653000000317,10253.160415436178,0,2000,0
75,75,0.02640550200000291,10140.097260615832,0,2000,0
76,76,0.03023179899999917,10140.097260615832,0,2000,0
77,77,0.030357083000005503,10140.097260615832,0,2000,0
78,78,0.030475710000004597,10140.097260615832,0,2000,0
79,79,0.030678177000005746,10088.539103818217,0,2000,0
80,80,0.030795689000001403,10088.539103818217,0,2000,0
81,81,0.031008937999999375,10086.190642124573,0,2000,0
82,82,0.03113060500000131,10086.190642124573,0,2000,0
83,83,0.03125185400000419,10086.190642124573,0,2000,0
84,84,0.03137195400000081,10086.190642124573,0,2000,0
85,85,0.03149121700000279,10086.190642124573,0,2000,0
86,86,0.03161052900000527,10086.190642124573,0,2000,0
87,87,0.03172874799999903,10086.190642124573,0,2000,0
88,88,0.031847422000005565,10086.190642124573,0,2000,0
89,89,0.03196865099999968,10086.190642124573,0,2000,0
90,90,0.0320886710000039,10086.190642124573,0,2000,0
91,91,0.0322938080000057,10053.837724080244,0,2000,0
92,92,0.03241382899999934,10053.837724080244,0,2000,0
93,93,0.03253354099999939,10053.837724080244,0,2000,0
94,94,0.032653453000001775,10053.837724080244,0,2000,0
95,95,0.03285739500000062,9959.766164561097,0,2000,0
96,96,0.03297674800000294,9959.766164561097,0,2000,0
97,97,0.03309697600000305,9959.766164561097,0,2000,0
98,98,0.033217204000003164,9959.766164561097,0,2000,0
99,99,0.03333792700000515,9959.766164561097,0,2000,0
100,100,0.033458462000005795,9959.766164561097,0,2000,0
101,101,0.037558388000000775,9959.766164561097,0,2000,0
102,102,0.037776020000002575,9681.47525056901,0,2000,0
103,103,0.03798418600000275,9603.60507843912,0,2000,0
104,104,0.03810783700000542,9603.60507843912,0,2000,0
105,105,0.03822754900000547,9603.60507843912,0,2000,0
106,106,0.038345853999999235,9603.60507843912,0,2000,0
107,107,0.03854859100000141,9574.738791382919,0,2000,0
108,108,0.03866933800000538,9574.738791382919,0,2000,0
109,109,0.03878735300000358,9574.738791382919,0,2000,0
110,110,0.03890565000000379,9574.738791382919,0,2000,0
111,111,0.03909948700000143,9574.738791382919,0,2000,0
112,112,0.039309045999999626,9574.738791382919,0,2000,0
113,113,0.03944127700000166,9574.738791382919,0,2000,0
114,114,0.03956903899999986,9574.738791382919,0,2000,0
115,115,0.03978144900000302,9534.462447167805,0,2000,0
116,116,0.039906466000005025,9534.462447167805,0,2000,0
117,117,0.040041793000000325,9534.462447167805,0,2000,0
118,118,0.04015818999999965,9534.462447167805,0,2000,0
119,119,0.040273566000003314,9534.462447167805,0,2000,0
120,120,0.040389021000002856,9534.462447167805,0,2000,0
121,121,0.04050478799999979,9534.462447167805,0,2000,0
122,122,0.04061925799999955,9534.462447167805,0,2000,0
123,123,0.040735244000003945,9534.462447167805,0,2000,0
124,124,0.04093367600000164,9507.581870316117,0,2000,0
125,125,0.04105070300000335,9507.581870316117,0,2000,0
126,126,0.04497830600000441,9507.581870316117,0,2000,0
127,127,0.04510847899999959,9507.581870316117,0,2000,0
128,128,0.045231201,9507.581870316117,0,2000,0
129,129,0.04535241900000386,9507.581870316117,0,2000,0
130,130,0.04547226400000426,9507.581870316117,0,2000,0
131,131,0.045590405000005774,9507.581870316117,0,2000,0
132,132,0.04570792900000242,9507.581870316117,0,2000,0
133,133,0.045826525000002505,9507.581870316117,0,2000,0
134,134,0.045944111000004284,9507.581870316117,0,2000,0
135,135,0.04614936000000114,9452.839797368835,0,2000,0
136,136,0.04626979100000028,9452.839797368835,0,2000,0
137,137,0.04647115699999915,9407.307802668283,0,2000,0
138,138,0.04659094600000202,9407.307802668283,0,2000,0
139,139,0.04679127300000374,9324.353311678313,0,2000,0
140,140,0.046909724999999014,9324.353311678313,0,2000,0
141,141,0.047027550999999335,9324.353311678313,0,2000,0
142,142,0.04714463999999907,9324.353311678313,0,2000,0
143,143,0.04726173600000294,9324.353311678313,0,2000,0
144,144,0.04737857500000331,9324.353311678313,0,2000,0
145,145,0.04749672300000185,9324.353311678313,0,2000,0
146,146,0.04761410500000096,9324.353311678313,0,2000,0
147,147,0.047731308000003025,9324.353311678313,0,2000,0
148,148,0.047848741000002804,9324.353311678313,0,2000,0
149,149,0.04804926100000273,9298.577493463246,0,2000,0
150,150,0.048167978000002165,9298.577493463246,0,2000,0
151,151,0.052095761000003904,9298.577493463246,0,2000,0
152,152,0.05230801700000143,9206.211152362994,0,2000,0
153,153,0.05243161199999946,9206.211152362994,0,2000,0
154,154,0.05255385200000262,9206.211152362994,0,2000,0
155,155,0.0526738280000032,9206.211152362994,0,2000,0
156,156,0.0528952610000033,9206.211152362994,0,2000,0
157,157,0.05308261100000067,9206.211152362994,0,2000,0
158,158,0.05320466599999918,9206.211152362994,0,2000,0
159,159,0.053325485000002004,9206.211152362994,0,2000,0
160,160,0.05344474200000349,9206.211152362994,0,2000,0
161,161,0.05356405700000266,9206.211152362994,0,2000,0
162,162,0.05368298600000543,9206.211152362994,0,2000,0
163,163,0.053802523000001656,9206.211152362994,0,2000,0
164,164,0.053920707999999706,9206.211152362994,0,2000,0
165,165,0.05404047200000406,9206.211152362994,0,2000,0
166,166,0.05415877700000493,9206.211152362994,0,2000,0
167,167,0.05435869300000462,9119.541326440161,0,2000,0
168,168,0.05447734999999909,9119.541326440161,0,2000,0
169,169,0.05459578700000378,9119.541326440161,0,2000,0
170,170,0.05471414900000582,9119.541326440161,0,2000,0
171,171,0.05493381800000208,9119.541326440161,0,2000,0
172,172,0.05511171200000575,9119.541326440161,0,2000,0
173,173,0.05531165500000412,8972.860875555089,0,2000,0
174,174,0.055433161999999925,8972.860875555089,0,2000,0
175,175,0.05555465000000481,8972.860875555089,0,2000,0
176,176,0.06020223100000521,8972.860875555089,0,2000,0
177,177,0.060453982000005624,8972.860875555089,0,2000,0
178,178,0.06059572300000582,8972.860875555089,0,2000,0
179,179,0.06077848099999983,8972.860875555089,0,2000,0
180,180,0.06129688100000408,8841.098758058699,0,2000,0
181,181,0.06147284200000058,8841.098758058699,0,2000,0
182,182,0.06163483699999972,8841.098758058699,0,2000,0
183,183,0.06177217100000121,8841.098758058699,0,2000,0
184,184,0.06197795900000358,8750.905517348901,0,2000,0
185,185,0.06209983700000521,8750.905517348901,0,2000,0
186,186,0.06230550800000145,8731.712470792256,0,2000,0
187,187,0.062427484000004085,8731.712470792256,0,2000,0
188,188,0.062549022000006,8731.712470792256,0,2000,0
