,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,29.0,0.000605283999998818,"[0, 3, 3, 9, 19, 21, 36, 23, 6, 24, 24, 12, 1, 23, 24, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 35, 24, 29, 19, 19, 14, 32, 1, 9, 32, 31, 10, 23, 35, 11, 28, 34, 0, 0, 36, 5, 17, 15, 4, 31, 1, 1, 35, 11, 18, 27, 0, 14, 35, 12, 20, 11, 4, 6, 4, 3, 12, 36, 14, 15, 20, 35, 23, 15]",5,1900,0
1,100,7.0,0.08265247299999956,"[0, 3, 17, 13, 19, 21, 36, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 35, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 17, 30, 4, 31, 1, 1, 35, 11, 18, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 36, 14, 22, 25, 26, 23, 15]",5,1900,0
2,200,3.0,0.15881749499999742,"[0, 3, 17, 13, 19, 21, 36, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 17, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
3,300,1.0,0.24039381899999768,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
4,400,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
5,500,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
6,600,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
7,700,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
8,800,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
9,900,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
10,1000,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
11,1100,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
12,1200,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
13,1300,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
14,1400,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
15,1500,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
16,1600,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
17,1700,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
18,1800,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
19,1900,1.0,0.2592561339999975,"[0, 3, 17, 13, 19, 21, 28, 23, 6, 24, 27, 12, 1, 23, 1, 17, 25, 13, 8, 9, 20, 16, 5, 15, 0, 18, 36, 24, 29, 19, 30, 14, 19, 1, 9, 32, 31, 10, 19, 35, 11, 28, 34, 0, 0, 7, 22, 3, 30, 4, 31, 36, 1, 35, 11, 27, 27, 0, 14, 2, 12, 20, 8, 4, 6, 4, 3, 12, 22, 14, 22, 25, 26, 23, 15]",5,1900,0
20,0,32.0,0.26577955599999825,"[30, 24, 16, 35, 29, 1, 23, 8, 0, 23, 26, 25, 25, 6, 24, 15, 17, 16, 5, 19, 22, 11, 11, 33, 7, 26, 7, 32, 36, 18, 23, 21, 2, 8, 10, 5, 36, 1, 36, 5, 5, 35, 24, 15, 20, 9, 4, 24, 30, 2, 19, 3, 13, 11, 13, 36, 17, 26, 6, 34, 21, 20, 17, 25, 21, 36, 4, 34, 11, 34, 33, 19, 11, 33, 25]",5,1900,1
21,100,8.0,0.35417471699999936,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 23, 26, 14, 33, 6, 24, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 2, 19, 3, 13, 11, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 11, 8, 25]",5,1900,1
22,200,2.0,0.4360465869999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 11, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
23,300,1.0,0.5220428879999979,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
24,400,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
25,500,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
26,600,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
27,700,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
28,800,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
29,900,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
30,1000,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
31,1100,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
32,1200,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
33,1300,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
34,1400,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
35,1500,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
36,1600,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
37,1700,1.0,0.534355613999999,"[30, 24, 16, 35, 29, 1, 22, 8, 0, 15, 26, 14, 33, 6, 30, 12, 17, 10, 29, 19, 22, 11, 11, 26, 7, 26, 7, 32, 21, 18, 23, 21, 2, 8, 10, 5, 36, 5, 16, 5, 0, 35, 36, 15, 15, 9, 4, 24, 30, 27, 19, 3, 13, 4, 13, 28, 17, 26, 6, 34, 1, 20, 17, 25, 21, 36, 4, 34, 23, 34, 33, 15, 34, 8, 25]",5,1900,1
