,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,2633.137458865322,0.0007054879999999208,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,10,0.05,50
1,1,2432.981837613917,0.036209818999999976,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.05,50
2,5,2432.981837613917,0.1632077839999999,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.05,50
3,10,2432.981837613917,0.34011550899999987,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.05,50
4,20,2432.981837613917,0.6619348309999997,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.05,50
5,30,2432.981837613917,0.9604127109999998,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.05,50
6,50,2432.981837613917,1.547431431,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.05,50
7,0,2633.137458865322,0.0009709589999999935,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,10,0.1,50
8,1,2432.981837613917,0.036078995,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.1,50
9,5,2432.981837613917,0.15501878400000013,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.1,50
10,10,2432.981837613917,0.30067002899999995,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.1,50
11,20,2432.981837613917,0.588182867,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.1,50
12,30,2432.981837613917,0.8767943979999999,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.1,50
13,50,2432.981837613917,1.444231743,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.1,50
14,0,2633.137458865322,0.0008082649999998637,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,10,0.2,50
15,1,2432.981837613917,0.03353686899999975,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.2,50
16,5,2432.981837613917,0.15005991600000002,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.2,50
17,10,2432.981837613917,0.29793716499999956,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.2,50
18,20,2432.981837613917,0.5856090580000002,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.2,50
19,30,2432.981837613917,0.8722884959999995,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.2,50
20,50,2432.981837613917,1.4418433950000002,"[2, 16, 15, 17, 19, 1, 7, 5, 10, 18, 8, 9, 6, 12, 11, 13, 3, 4, 0, 14]",True,10,0.2,50
21,0,2633.137458865322,0.0028624009999997924,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,50,0.05,50
22,1,2045.767276787473,0.07394610999999962,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.05,50
23,5,2045.767276787473,0.362624898,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.05,50
24,10,2045.767276787473,0.7307967589999995,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.05,50
25,20,2045.767276787473,1.4537204939999997,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.05,50
26,30,2045.767276787473,2.1831172139999993,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.05,50
27,50,2045.767276787473,3.6287388630000006,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.05,50
28,0,2633.137458865322,0.003119977000000773,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,50,0.1,50
29,1,2045.767276787473,0.08105955399999942,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.1,50
30,5,2045.767276787473,0.39075459000000023,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.1,50
31,10,2045.767276787473,0.7799466089999996,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.1,50
32,20,2045.767276787473,1.5659524299999994,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.1,50
33,30,2045.767276787473,2.3536121100000003,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.1,50
34,50,2045.767276787473,3.8736332119999997,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.1,50
35,0,2633.137458865322,0.0028902490000000114,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,50,0.2,50
36,1,2045.767276787473,0.09385075600000015,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.2,50
37,5,2045.767276787473,0.41925979300000016,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.2,50
38,10,2045.767276787473,0.8147433240000002,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.2,50
39,20,2045.767276787473,1.5504917980000013,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.2,50
40,30,2045.767276787473,2.2886548310000006,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.2,50
41,50,2045.767276787473,3.7491399050000016,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,50,0.2,50
42,0,2633.137458865322,0.005649104999999821,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,100,0.05,50
43,1,2045.767276787473,0.1297541520000003,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.05,50
44,5,2045.767276787473,0.6326256299999997,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.05,50
45,10,2045.767276787473,1.2736948040000016,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.05,50
46,20,2045.767276787473,2.552165801000001,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.05,50
47,30,2045.767276787473,3.834874506000002,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.05,50
48,50,2045.767276787473,6.390450517000001,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.05,50
49,0,2633.137458865322,0.005766250000000639,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,100,0.1,50
50,1,2045.767276787473,0.12814175000000105,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.1,50
51,5,2045.767276787473,0.6257450149999997,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.1,50
52,10,2045.767276787473,1.2698367290000014,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.1,50
53,20,2045.767276787473,2.557626516999999,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.1,50
54,30,2045.767276787473,3.8550891699999994,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.1,50
55,50,2045.767276787473,6.408911213,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.1,50
56,0,2633.137458865322,0.005638403000002512,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,100,0.2,50
57,1,2045.767276787473,0.13562360200000256,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.2,50
58,5,2045.767276787473,0.6208244080000007,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.2,50
59,10,2045.767276787473,1.2661575660000004,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.2,50
60,20,2045.767276787473,2.558547673000003,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.2,50
61,30,2045.767276787473,3.8923583720000003,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.2,50
62,50,2045.767276787473,6.452680435000001,"[8, 5, 18, 9, 6, 15, 11, 12, 13, 19, 2, 16, 0, 4, 7, 1, 17, 10, 3, 14]",True,100,0.2,50
63,0,2633.137458865322,0.011848795000005907,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,200,0.05,50
64,1,1982.0217258459395,0.22924357100000492,"[8, 3, 13, 14, 2, 18, 6, 4, 15, 0, 17, 12, 9, 11, 1, 7, 16, 10, 19, 5]",True,200,0.05,50
65,5,1982.0217258459395,1.1503075370000033,"[8, 3, 13, 14, 2, 18, 6, 4, 15, 0, 17, 12, 9, 11, 1, 7, 16, 10, 19, 5]",True,200,0.05,50
66,10,1982.0217258459395,2.3293956180000066,"[8, 3, 13, 14, 2, 18, 6, 4, 15, 0, 17, 12, 9, 11, 1, 7, 16, 10, 19, 5]",True,200,0.05,50
67,20,1982.0217258459395,4.695570329000006,"[8, 3, 13, 14, 2, 18, 6, 4, 15, 0, 17, 12, 9, 11, 1, 7, 16, 10, 19, 5]",True,200,0.05,50
68,30,1982.0217258459395,7.043727032000007,"[8, 3, 13, 14, 2, 18, 6, 4, 15, 0, 17, 12, 9, 11, 1, 7, 16, 10, 19, 5]",True,200,0.05,50
69,50,1982.0217258459395,11.750518059000001,"[8, 3, 13, 14, 2, 18, 6, 4, 15, 0, 17, 12, 9, 11, 1, 7, 16, 10, 19, 5]",True,200,0.05,50
70,0,2633.137458865322,0.011514955999999188,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,200,0.1,50
71,1,1961.4775844699336,0.2345626169999946,"[9, 10, 15, 13, 6, 4, 0, 3, 8, 19, 16, 18, 5, 14, 17, 2, 12, 11, 1, 7]",True,200,0.1,50
72,5,1961.4775844699336,1.1394269399999999,"[9, 10, 15, 13, 6, 4, 0, 3, 8, 19, 16, 18, 5, 14, 17, 2, 12, 11, 1, 7]",True,200,0.1,50
73,10,1961.4775844699336,2.4510602089999978,"[9, 10, 15, 13, 6, 4, 0, 3, 8, 19, 16, 18, 5, 14, 17, 2, 12, 11, 1, 7]",True,200,0.1,50
74,20,1961.4775844699336,5.037285110999996,"[9, 10, 15, 13, 6, 4, 0, 3, 8, 19, 16, 18, 5, 14, 17, 2, 12, 11, 1, 7]",True,200,0.1,50
75,30,1961.4775844699336,7.627720392999997,"[9, 10, 15, 13, 6, 4, 0, 3, 8, 19, 16, 18, 5, 14, 17, 2, 12, 11, 1, 7]",True,200,0.1,50
76,50,1961.4775844699336,12.347773916999998,"[9, 10, 15, 13, 6, 4, 0, 3, 8, 19, 16, 18, 5, 14, 17, 2, 12, 11, 1, 7]",True,200,0.1,50
77,0,2633.137458865322,0.01127861300000177,"[18, 1, 19, 8, 10, 17, 6, 13, 4, 2, 5, 14, 9, 7, 16, 11, 3, 0, 15, 12]",True,200,0.2,50
