,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0007054879999999208,2633.137458865322,True,10,0.05,50
1,1,0.036209818999999976,2432.981837613917,True,10,0.05,50
2,2,0.07266220899999998,2432.981837613917,True,10,0.05,50
3,3,0.10443793299999982,2432.981837613917,True,10,0.05,50
4,4,0.13508752199999985,2432.981837613917,True,10,0.05,50
5,5,0.1632077839999999,2432.981837613917,True,10,0.05,50
6,6,0.19465716499999997,2432.981837613917,True,10,0.05,50
7,7,0.2333280259999999,2432.981837613917,True,10,0.05,50
8,8,0.26759315399999983,2432.981837613917,True,10,0.05,50
9,9,0.30040057499999984,2432.981837613917,True,10,0.05,50
10,10,0.34011550899999987,2432.981837613917,True,10,0.05,50
11,11,0.38677766199999986,2432.981837613917,True,10,0.05,50
12,12,0.4210378229999998,2432.981837613917,True,10,0.05,50
13,13,0.4520068469999998,2432.981837613917,True,10,0.05,50
14,14,0.4805386599999999,2432.981837613917,True,10,0.05,50
15,15,0.5124101769999998,2432.981837613917,True,10,0.05,50
16,16,0.543881928,2432.981837613917,True,10,0.05,50
17,17,0.5739271409999998,2432.981837613917,True,10,0.05,50
18,18,0.6032712699999998,2432.981837613917,True,10,0.05,50
19,19,0.6315854269999999,2432.981837613917,True,10,0.05,50
20,20,0.6619348309999997,2432.981837613917,True,10,0.05,50
21,21,0.6947155269999998,2432.981837613917,True,10,0.05,50
22,22,0.7236771660000001,2432.981837613917,True,10,0.05,50
23,23,0.751764452,2432.981837613917,True,10,0.05,50
24,24,0.7807326929999998,2432.981837613917,True,10,0.05,50
25,25,0.8123268739999998,2432.981837613917,True,10,0.05,50
26,26,0.8420802889999999,2432.981837613917,True,10,0.05,50
27,27,0.8717877439999999,2432.981837613917,True,10,0.05,50
28,28,0.9013079210000001,2432.981837613917,True,10,0.05,50
29,29,0.9311244769999998,2432.981837613917,True,10,0.05,50
30,30,0.9604127109999998,2432.981837613917,True,10,0.05,50
31,31,0.9947036600000001,2432.981837613917,True,10,0.05,50
32,32,1.024438642,2432.981837613917,True,10,0.05,50
33,33,1.0540826409999997,2432.981837613917,True,10,0.05,50
34,34,1.0831715779999997,2432.981837613917,True,10,0.05,50
35,35,1.1120581059999999,2432.981837613917,True,10,0.05,50
36,36,1.1419900779999999,2432.981837613917,True,10,0.05,50
37,37,1.1702259739999998,2432.981837613917,True,10,0.05,50
38,38,1.198313941,2432.981837613917,True,10,0.05,50
39,39,1.2264287749999998,2432.981837613917,True,10,0.05,50
40,40,1.256047141,2432.981837613917,True,10,0.05,50
41,41,1.2852035409999998,2432.981837613917,True,10,0.05,50
42,42,1.313979934,2432.981837613917,True,10,0.05,50
43,43,1.343601776,2432.981837613917,True,10,0.05,50
44,44,1.3720516609999998,2432.981837613917,True,10,0.05,50
45,45,1.402478803,2432.981837613917,True,10,0.05,50
46,46,1.4305429179999998,2432.981837613917,True,10,0.05,50
47,47,1.4598027279999999,2432.981837613917,True,10,0.05,50
48,48,1.489640979,2432.981837613917,True,10,0.05,50
