,Iteration,Fitness,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,6.0,0.005477959000000032,"[4, 0, 3, 3, 3, 1, 3, 2, 4, 0]",True,200,0.3,30
1,1,1.0,0.01976679300000006,"[3.0, 0.0, 1.0, 2.0, 2.0, 4.0, 0.0, 3.0, 4.0, 1.0]",True,200,0.3,30
2,2,1.0,0.03493533400000004,"[3.0, 0.0, 1.0, 2.0, 2.0, 4.0, 0.0, 3.0, 4.0, 1.0]",True,200,0.3,30
3,3,0.0,0.04989557899999997,"[3.0, 0.0, 1.0, 3.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0]",True,200,0.3,30
4,4,0.0,0.04989557899999997,"[3.0, 0.0, 1.0, 3.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0]",True,200,0.3,30
5,5,0.0,0.04989557899999997,"[3.0, 0.0, 1.0, 3.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0]",True,200,0.3,30
6,10,0.0,0.04989557899999997,"[3.0, 0.0, 1.0, 3.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0]",True,200,0.3,30
7,15,0.0,0.04989557899999997,"[3.0, 0.0, 1.0, 3.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0]",True,200,0.3,30
8,20,0.0,0.04989557899999997,"[3.0, 0.0, 1.0, 3.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0]",True,200,0.3,30
9,25,0.0,0.04989557899999997,"[3.0, 0.0, 1.0, 3.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0]",True,200,0.3,30
10,30,0.0,0.04989557899999997,"[3.0, 0.0, 1.0, 3.0, 4.0, 4.0, 0.0, 2.0, 4.0, 2.0]",True,200,0.3,30
