,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.004572972000000064,7.0,100,0.3,300
1,1,0.01739620200000047,12.0,100,0.3,300
2,2,0.02655792200000029,12.0,100,0.3,300
3,3,0.03645936800000005,12.0,100,0.3,300
4,4,0.04632233900000049,13.0,100,0.3,300
5,5,0.0558115680000002,15.0,100,0.3,300
6,6,0.06557788800000086,15.0,100,0.3,300
7,7,0.07426411000000055,15.0,100,0.3,300
8,8,0.08311523700000034,17.0,100,0.3,300
9,9,0.09161236200000022,17.0,100,0.3,300
10,10,0.10031151400000038,17.0,100,0.3,300
11,11,0.11253026200000082,20.0,100,0.3,300
12,12,0.12133200100000074,21.0,100,0.3,300
13,13,0.13019239200000055,21.0,100,0.3,300
14,14,0.13909890700000016,21.0,100,0.3,300
15,15,0.1489235450000006,21.0,100,0.3,300
16,16,0.158854367,67.0,100,0.3,300
17,17,0.1685704750000001,67.0,100,0.3,300
18,18,0.17737808600000005,68.0,100,0.3,300
19,19,0.18579712500000056,70.0,100,0.3,300
20,20,0.1945885400000007,72.0,100,0.3,300
21,21,0.2032534840000002,72.0,100,0.3,300
22,22,0.2122986100000004,72.0,100,0.3,300
23,23,0.22253007600000085,72.0,100,0.3,300
24,24,0.2319912310000003,72.0,100,0.3,300
25,25,0.24115677300000016,75.0,100,0.3,300
26,26,0.253866661,75.0,100,0.3,300
27,27,0.2638903190000006,77.0,100,0.3,300
28,28,0.2724436560000001,77.0,100,0.3,300
29,29,0.28185899500000033,77.0,100,0.3,300
30,30,0.2905877030000008,77.0,100,0.3,300
31,31,0.3003065040000008,77.0,100,0.3,300
32,32,0.3094134420000003,77.0,100,0.3,300
33,33,0.31866112100000077,77.0,100,0.3,300
34,34,0.32776814600000037,78.0,100,0.3,300
35,35,0.33647250200000034,78.0,100,0.3,300
36,36,0.345318904,78.0,100,0.3,300
37,37,0.3538328460000004,78.0,100,0.3,300
38,38,0.36410363200000084,78.0,100,0.3,300
39,39,0.3726038050000007,78.0,100,0.3,300
40,40,0.3812769000000005,78.0,100,0.3,300
41,41,0.3904547650000003,78.0,100,0.3,300
42,42,0.3992643360000008,78.0,100,0.3,300
43,43,0.40793153500000034,78.0,100,0.3,300
44,44,0.41673491500000015,78.0,100,0.3,300
45,45,0.4253655330000008,78.0,100,0.3,300
46,46,0.4338163960000001,78.0,100,0.3,300
47,47,0.4424492130000006,78.0,100,0.3,300
48,48,0.4511439630000007,78.0,100,0.3,300
49,49,0.459799308,78.0,100,0.3,300
50,50,0.46835686300000035,78.0,100,0.3,300
51,51,0.48108708300000025,78.0,100,0.3,300
52,52,0.48958343800000037,78.0,100,0.3,300
53,53,0.4989662700000004,79.0,100,0.3,300
54,54,0.5092201260000007,79.0,100,0.3,300
55,55,0.5185819070000006,79.0,100,0.3,300
56,56,0.5275252420000003,79.0,100,0.3,300
57,57,0.5360888190000006,79.0,100,0.3,300
58,58,0.544985746,79.0,100,0.3,300
59,59,0.5534452980000006,79.0,100,0.3,300
60,60,0.5623031960000002,79.0,100,0.3,300
61,61,0.5706344890000006,79.0,100,0.3,300
62,62,0.5795293710000005,79.0,100,0.3,300
63,63,0.5881706020000008,79.0,100,0.3,300
64,64,0.5969328240000005,79.0,100,0.3,300
65,65,0.6056054500000005,79.0,100,0.3,300
66,66,0.6140450620000006,79.0,100,0.3,300
67,67,0.6226725650000002,79.0,100,0.3,300
68,68,0.6314047620000007,79.0,100,0.3,300
69,69,0.6398997410000007,79.0,100,0.3,300
70,70,0.6485992210000004,79.0,100,0.3,300
71,71,0.6573637490000008,79.0,100,0.3,300
72,72,0.6673394890000006,79.0,100,0.3,300
73,73,0.6764185520000003,79.0,100,0.3,300
74,74,0.6854522210000003,79.0,100,0.3,300
75,75,0.6941686810000007,79.0,100,0.3,300
76,76,0.707015825,79.0,100,0.3,300
77,77,0.7165067470000004,79.0,100,0.3,300
78,78,0.7253130220000008,79.0,100,0.3,300
79,79,0.7346355800000008,79.0,100,0.3,300
80,80,0.7437145160000007,79.0,100,0.3,300
81,81,0.7527682740000001,79.0,100,0.3,300
82,82,0.7614844920000001,79.0,100,0.3,300
83,83,0.7702248810000007,79.0,100,0.3,300
84,84,0.7789976160000007,79.0,100,0.3,300
85,85,0.7876989600000002,79.0,100,0.3,300
86,86,0.7960874430000002,79.0,100,0.3,300
87,87,0.8045249500000002,79.0,100,0.3,300
88,88,0.8138811160000001,79.0,100,0.3,300
89,89,0.8226877430000004,79.0,100,0.3,300
90,90,0.8324520390000005,79.0,100,0.3,300
91,91,0.8422703490000005,79.0,100,0.3,300
92,92,0.8520927160000005,79.0,100,0.3,300
93,93,0.8612991830000007,79.0,100,0.3,300
94,94,0.8710917200000008,79.0,100,0.3,300
95,95,0.8801977430000001,79.0,100,0.3,300
96,96,0.8886413320000006,80.0,100,0.3,300
97,97,0.8971393950000008,80.0,100,0.3,300
98,98,0.9055331900000008,80.0,100,0.3,300
99,99,0.914364827,80.0,100,0.3,300
100,100,0.9228310140000007,80.0,100,0.3,300
101,101,0.9356888560000005,80.0,100,0.3,300
102,102,0.9449132150000006,80.0,100,0.3,300
103,103,0.9538889590000004,80.0,100,0.3,300
104,104,0.9629909680000006,80.0,100,0.3,300
105,105,0.9715206290000005,80.0,100,0.3,300
106,106,0.9807389960000004,80.0,100,0.3,300
107,107,0.9897486180000001,80.0,100,0.3,300
108,108,0.9984511220000005,80.0,100,0.3,300
109,109,1.0068231410000008,80.0,100,0.3,300
110,110,1.0155777780000008,80.0,100,0.3,300
111,111,1.0243835830000005,80.0,100,0.3,300
112,112,1.0334428350000007,80.0,100,0.3,300
113,113,1.0423775750000006,80.0,100,0.3,300
114,114,1.0509341700000006,80.0,100,0.3,300
115,115,1.0596670050000006,80.0,100,0.3,300
116,116,1.06862483,80.0,100,0.3,300
117,117,1.07728715,80.0,100,0.3,300
118,118,1.0859270760000008,80.0,100,0.3,300
119,119,1.0946158570000009,80.0,100,0.3,300
120,120,1.1031198380000005,80.0,100,0.3,300
121,121,1.1116379900000002,80.0,100,0.3,300
122,122,1.1202085050000008,80.0,100,0.3,300
123,123,1.1288188050000008,80.0,100,0.3,300
124,124,1.1372389800000002,80.0,100,0.3,300
125,125,1.1460152330000009,80.0,100,0.3,300
126,126,1.1597738670000002,80.0,100,0.3,300
127,127,1.1692341620000004,80.0,100,0.3,300
128,128,1.1778166790000002,80.0,100,0.3,300
129,129,1.1866688610000002,80.0,100,0.3,300
130,130,1.1959384770000003,80.0,100,0.3,300
131,131,1.2051108500000005,80.0,100,0.3,300
132,132,1.2141271170000003,80.0,100,0.3,300
133,133,1.2236977370000002,80.0,100,0.3,300
134,134,1.232935179,80.0,100,0.3,300
135,135,1.2415547280000006,80.0,100,0.3,300
136,136,1.2504932250000005,80.0,100,0.3,300
137,137,1.2591928070000007,80.0,100,0.3,300
138,138,1.2677939850000008,80.0,100,0.3,300
139,139,1.2763509320000006,80.0,100,0.3,300
140,140,1.2846644430000005,80.0,100,0.3,300
141,141,1.2932969130000007,80.0,100,0.3,300
142,142,1.3016746990000003,80.0,100,0.3,300
143,143,1.310311822,80.0,100,0.3,300
144,144,1.3199521460000003,80.0,100,0.3,300
145,145,1.328443934,80.0,100,0.3,300
146,146,1.3370260200000006,80.0,100,0.3,300
147,147,1.3458625620000007,80.0,100,0.3,300
148,148,1.3545097300000002,80.0,100,0.3,300
149,149,1.3635166760000006,80.0,100,0.3,300
150,150,1.3744911250000005,80.0,100,0.3,300
151,151,1.388056058,80.0,100,0.3,300
152,152,1.3975636400000004,80.0,100,0.3,300
153,153,1.4061532240000005,80.0,100,0.3,300
154,154,1.4152395320000002,80.0,100,0.3,300
155,155,1.4236029920000002,80.0,100,0.3,300
156,156,1.432824268,80.0,100,0.3,300
157,157,1.4416805410000002,80.0,100,0.3,300
158,158,1.4505741360000002,80.0,100,0.3,300
159,159,1.4594025160000008,80.0,100,0.3,300
160,160,1.4682965090000009,80.0,100,0.3,300
161,161,1.4769914320000002,80.0,100,0.3,300
162,162,1.4856231380000002,80.0,100,0.3,300
163,163,1.4944871450000008,80.0,100,0.3,300
164,164,1.5031781480000008,80.0,100,0.3,300
165,165,1.5118482670000004,80.0,100,0.3,300
166,166,1.5201657050000001,80.0,100,0.3,300
167,167,1.5288839800000007,80.0,100,0.3,300
168,168,1.5374537220000004,80.0,100,0.3,300
169,169,1.5463321200000006,80.0,100,0.3,300
170,170,1.5548991150000004,80.0,100,0.3,300
171,171,1.5636904420000004,80.0,100,0.3,300
172,172,1.5726658550000003,80.0,100,0.3,300
173,173,1.5813036070000006,80.0,100,0.3,300
174,174,1.5900261570000005,80.0,100,0.3,300
175,175,1.5987322160000002,80.0,100,0.3,300
176,176,1.612430293,80.0,100,0.3,300
177,177,1.6211155510000008,80.0,100,0.3,300
178,178,1.6298782440000004,80.0,100,0.3,300
179,179,1.6388832950000003,80.0,100,0.3,300
180,180,1.6485140100000004,80.0,100,0.3,300
181,181,1.6577898910000002,80.0,100,0.3,300
182,182,1.6671928960000004,80.0,100,0.3,300
183,183,1.6760906700000007,80.0,100,0.3,300
184,184,1.6847652570000005,80.0,100,0.3,300
185,185,1.6935806070000003,80.0,100,0.3,300
186,186,1.7020258310000003,80.0,100,0.3,300
187,187,1.7108345160000002,80.0,100,0.3,300
188,188,1.7201758620000005,80.0,100,0.3,300
189,189,1.7291031990000008,80.0,100,0.3,300
190,190,1.7376833890000007,80.0,100,0.3,300
191,191,1.7467214540000002,80.0,100,0.3,300
192,192,1.7552318470000001,80.0,100,0.3,300
193,193,1.7641360500000003,80.0,100,0.3,300
194,194,1.7730202990000006,80.0,100,0.3,300
195,195,1.7814484010000005,80.0,100,0.3,300
196,196,1.790002287,80.0,100,0.3,300
