,Iteration,Time,Fitness,Temperature,max_iters
0,0,8.285600000002002e-05,2385.008139095197,50,2000
1,1,0.004531669000000016,2250.197284494397,50,2000
2,2,0.004693386000000022,2256.8561730120996,50,2000
3,3,0.004819934000000026,2290.306526783458,50,2000
4,4,0.004941171000000022,2323.2683476908383,50,2000
5,5,0.005056810000000023,2229.3822031481254,50,2000
6,6,0.005171985000000046,2196.8726996583223,50,2000
7,7,0.005289678999999992,2226.3926565391566,50,2000
8,8,0.005406836000000026,2315.7435046557302,50,2000
9,9,0.005519624000000056,2202.4502117207185,50,2000
10,10,0.005701057999999981,2202.4502117207185,50,2000
11,11,0.009882241999999986,2202.4502117207185,50,2000
12,12,0.009973809,2202.4502117207185,50,2000
13,13,0.010091587999999985,2202.4502117207185,50,2000
14,14,0.010173756000000034,2202.4502117207185,50,2000
15,15,0.010253428000000064,2202.4502117207185,50,2000
16,16,0.010368050000000073,2166.606840463725,50,2000
17,17,0.010447815000000027,2166.606840463725,50,2000
18,18,0.010566693999999988,2180.0848414889347,50,2000
19,19,0.010710230000000043,2180.0848414889347,50,2000
20,20,0.010814992000000023,2180.0848414889347,50,2000
21,21,0.010902485000000017,2180.0848414889347,50,2000
22,22,0.01102780400000003,2182.9006939634746,50,2000
23,23,0.011145340000000004,2063.4600440902072,50,2000
24,24,0.01126122900000004,2060.6441916156673,50,2000
25,25,0.011341416000000049,2060.6441916156673,50,2000
26,26,0.015698667,1774.61289482016,50,2000
27,27,0.015792295999999983,1774.61289482016,50,2000
28,28,0.015877436999999994,1774.61289482016,50,2000
29,29,0.01595943700000002,1774.61289482016,50,2000
30,30,0.01607931600000001,1773.2065692494048,50,2000
31,31,0.01616488199999999,1773.2065692494048,50,2000
32,32,0.016332962000000006,1811.359081642196,50,2000
33,33,0.016448497000000062,1617.437933346407,50,2000
34,34,0.01652845199999997,1617.437933346407,50,2000
35,35,0.01660873500000004,1617.437933346407,50,2000
36,36,0.01672789699999999,1420.5265592020994,50,2000
37,37,0.016842911000000016,1338.6049395053963,50,2000
38,38,0.01692476300000001,1338.6049395053963,50,2000
39,39,0.017049442999999997,1338.6049395053963,50,2000
40,40,0.01712962100000004,1338.6049395053963,50,2000
41,41,0.017208865000000073,1338.6049395053963,50,2000
42,42,0.017288590000000048,1338.6049395053963,50,2000
43,43,0.017368033000000005,1338.6049395053963,50,2000
44,44,0.017445727000000022,1338.6049395053963,50,2000
45,45,0.017523579999999983,1338.6049395053963,50,2000
46,46,0.01760189600000006,1338.6049395053963,50,2000
47,47,0.017680256000000005,1338.6049395053963,50,2000
48,48,0.01775825799999997,1338.6049395053963,50,2000
49,49,0.017837039,1338.6049395053963,50,2000
