,Iteration,Time,Fitness,Population Size,Mutation Rate,max_iters
0,0,0.003266602000000063,7247.8771106265995,50,0.2,2000
1,1,0.01564985200000013,5680.718749070219,50,0.2,2000
2,2,0.025572998000000347,5680.718749070219,50,0.2,2000
3,3,0.0355462520000005,5419.859710822719,50,0.2,2000
4,4,0.04452736200000018,5419.859710822719,50,0.2,2000
5,5,0.05426014100000032,5419.859710822719,50,0.2,2000
6,6,0.06400102800000074,5091.3199832966175,50,0.2,2000
7,7,0.07356767000000008,5091.3199832966175,50,0.2,2000
8,8,0.08261675000000057,5091.3199832966175,50,0.2,2000
9,9,0.09152080800000029,5091.3199832966175,50,0.2,2000
10,10,0.10038891200000055,4931.207763083293,50,0.2,2000
11,11,0.11309124500000056,4931.207763083293,50,0.2,2000
12,12,0.12201748699999992,4797.256208371195,50,0.2,2000
13,13,0.13086001300000039,4743.06392227862,50,0.2,2000
14,14,0.14027383100000002,4666.774795321731,50,0.2,2000
15,15,0.14934213700000054,4640.675072273604,50,0.2,2000
16,16,0.15806656500000038,4640.675072273604,50,0.2,2000
17,17,0.16701899300000012,4577.193967554617,50,0.2,2000
18,18,0.1757109080000001,4568.161704714851,50,0.2,2000
19,19,0.18497493100000018,4422.547710576681,50,0.2,2000
20,20,0.1934573049999999,4407.734998151744,50,0.2,2000
21,21,0.20417660100000035,4407.734998151744,50,0.2,2000
22,22,0.21339317199999996,4407.734998151744,50,0.2,2000
23,23,0.2220915269999999,4373.416400795032,50,0.2,2000
24,24,0.23077095400000047,4363.142135819081,50,0.2,2000
25,25,0.2398420890000006,4363.142135819081,50,0.2,2000
26,26,0.2521611180000001,4325.4497322323305,50,0.2,2000
27,27,0.26089834100000076,4325.4497322323305,50,0.2,2000
28,28,0.26942522100000055,4325.4497322323305,50,0.2,2000
29,29,0.2784363360000004,4325.4497322323305,50,0.2,2000
30,30,0.2873260500000008,4325.4497322323305,50,0.2,2000
31,31,0.29607424000000027,4223.823259353293,50,0.2,2000
32,32,0.305195415,4121.863279775737,50,0.2,2000
33,33,0.3139890790000006,4020.2368068967,50,0.2,2000
34,34,0.3225909490000003,4020.2368068967,50,0.2,2000
35,35,0.33148994300000023,3950.891501335712,50,0.2,2000
36,36,0.34148390600000056,3912.3907112330808,50,0.2,2000
37,37,0.35044146200000004,3912.3907112330808,50,0.2,2000
38,38,0.3592969589999999,3912.3907112330808,50,0.2,2000
39,39,0.36808012500000054,3737.2353531285617,50,0.2,2000
40,40,0.3765397970000004,3737.2353531285617,50,0.2,2000
41,41,0.3853777350000005,3737.2353531285617,50,0.2,2000
42,42,0.3941936780000006,3737.2353531285617,50,0.2,2000
43,43,0.4030257810000002,3737.2353531285617,50,0.2,2000
44,44,0.4118876060000005,3594.332961321635,50,0.2,2000
45,45,0.4204913070000007,3594.332961321635,50,0.2,2000
46,46,0.429650863,3594.332961321635,50,0.2,2000
47,47,0.43839715500000054,3594.332961321635,50,0.2,2000
48,48,0.44725162300000054,3594.332961321635,50,0.2,2000
49,49,0.4560747780000005,3594.332961321635,50,0.2,2000
50,50,0.4656204010000007,3478.6223140821617,50,0.2,2000
51,51,0.4779844880000006,3478.6223140821617,50,0.2,2000
