,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
0,0,7247.8771106265995,0.003266602000000063,"[2, 28, 13, 10, 26, 24, 27, 11, 17, 22, 5, 16, 8, 14, 23, 20, 1, 29, 6, 4, 18, 19, 9, 7, 25, 3, 0, 21, 15, 12]",50,0.2,2000
1,10,4931.207763083293,0.10038891200000055,"[2, 5, 29, 19, 4, 15, 23, 28, 10, 12, 18, 17, 7, 6, 9, 20, 25, 0, 8, 1, 21, 14, 16, 26, 24, 22, 13, 11, 3, 27]",50,0.2,2000
2,25,4363.142135819081,0.2398420890000006,"[2, 5, 23, 29, 19, 15, 25, 10, 28, 12, 4, 0, 17, 7, 6, 9, 18, 20, 8, 1, 21, 14, 27, 16, 26, 24, 22, 13, 11, 3]",50,0.2,2000
3,50,3478.6223140821617,0.4656204010000007,"[2, 24, 23, 29, 5, 19, 4, 15, 25, 10, 28, 12, 0, 17, 7, 20, 6, 9, 18, 11, 3, 8, 1, 27, 21, 14, 16, 26, 22, 13]",50,0.2,2000
4,75,3136.9793702729835,0.6944660640000002,"[2, 24, 23, 29, 19, 0, 15, 25, 10, 28, 5, 12, 4, 20, 17, 7, 18, 6, 9, 11, 3, 8, 1, 27, 21, 14, 26, 16, 22, 13]",50,0.2,2000
5,100,2807.906729784127,0.9257116500000011,"[2, 24, 23, 29, 26, 19, 0, 5, 15, 25, 10, 28, 12, 4, 20, 17, 7, 18, 6, 9, 11, 3, 8, 1, 27, 21, 14, 13, 22, 16]",50,0.2,2000
6,125,2712.508128246779,1.1530881060000011,"[29, 2, 24, 23, 26, 19, 0, 5, 15, 25, 10, 28, 12, 4, 20, 17, 7, 18, 9, 6, 11, 3, 8, 1, 27, 21, 14, 13, 22, 16]",50,0.2,2000
7,150,2628.4572336213037,1.3787048200000003,"[29, 2, 24, 23, 26, 19, 0, 5, 10, 25, 15, 28, 12, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 27, 21, 13, 22, 16]",50,0.2,2000
8,175,2613.6785909537334,1.6085330040000008,"[29, 2, 24, 23, 26, 19, 0, 5, 10, 25, 15, 28, 12, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22, 16]",50,0.2,2000
9,200,2613.6785909537334,1.8378167250000006,"[29, 2, 24, 23, 26, 19, 0, 5, 10, 25, 15, 28, 12, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22, 16]",50,0.2,2000
10,300,2542.224678486195,2.7308127779999998,"[29, 16, 2, 24, 23, 26, 0, 19, 5, 12, 28, 10, 25, 15, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22]",50,0.2,2000
11,400,2542.224678486195,3.3517207410000003,"[29, 16, 2, 24, 23, 26, 0, 19, 5, 12, 28, 10, 25, 15, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22]",50,0.2,2000
12,500,2542.224678486195,3.3517207410000003,"[29, 16, 2, 24, 23, 26, 0, 19, 5, 12, 28, 10, 25, 15, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22]",50,0.2,2000
13,600,2542.224678486195,3.3517207410000003,"[29, 16, 2, 24, 23, 26, 0, 19, 5, 12, 28, 10, 25, 15, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22]",50,0.2,2000
14,700,2542.224678486195,3.3517207410000003,"[29, 16, 2, 24, 23, 26, 0, 19, 5, 12, 28, 10, 25, 15, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22]",50,0.2,2000
15,800,2542.224678486195,3.3517207410000003,"[29, 16, 2, 24, 23, 26, 0, 19, 5, 12, 28, 10, 25, 15, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22]",50,0.2,2000
16,900,2542.224678486195,3.3517207410000003,"[29, 16, 2, 24, 23, 26, 0, 19, 5, 12, 28, 10, 25, 15, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22]",50,0.2,2000
17,1000,2542.224678486195,3.3517207410000003,"[29, 16, 2, 24, 23, 26, 0, 19, 5, 12, 28, 10, 25, 15, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22]",50,0.2,2000
18,1500,2542.224678486195,3.3517207410000003,"[29, 16, 2, 24, 23, 26, 0, 19, 5, 12, 28, 10, 25, 15, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22]",50,0.2,2000
19,2000,2542.224678486195,3.3517207410000003,"[29, 16, 2, 24, 23, 26, 0, 19, 5, 12, 28, 10, 25, 15, 4, 17, 20, 7, 18, 9, 6, 11, 3, 8, 1, 14, 21, 27, 13, 22]",50,0.2,2000
