,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,0.0003061249999998239,23.0,5,1900,0
1,1,0.004585506999999822,23.0,5,1900,0
2,2,0.0048961479999998225,23.0,5,1900,0
3,3,0.005185279999999626,23.0,5,1900,0
4,4,0.005489998999999912,23.0,5,1900,0
5,5,0.006078965999999575,22.0,5,1900,0
6,6,0.006367919999999749,22.0,5,1900,0
7,7,0.006925791999999653,20.0,5,1900,0
8,8,0.007214375999999856,20.0,5,1900,0
9,9,0.007541571999999608,20.0,5,1900,0
10,10,0.008126531999999909,18.0,5,1900,0
11,11,0.008413846999999919,18.0,5,1900,0
12,12,0.008717173999999606,18.0,5,1900,0
13,13,0.009019558999999955,18.0,5,1900,0
14,14,0.009322806999999766,18.0,5,1900,0
15,15,0.009610636999999755,18.0,5,1900,0
16,16,0.01016781199999972,16.0,5,1900,0
17,17,0.010470901999999782,16.0,5,1900,0
18,18,0.011059912999999977,15.0,5,1900,0
19,19,0.01134739199999979,15.0,5,1900,0
20,20,0.011904581999999664,14.0,5,1900,0
21,21,0.01219281499999969,14.0,5,1900,0
22,22,0.012481618999999888,14.0,5,1900,0
23,23,0.01321863199999962,12.0,5,1900,0
24,24,0.013594561999999755,12.0,5,1900,0
25,25,0.013907840999999976,12.0,5,1900,0
26,26,0.014213514999999788,12.0,5,1900,0
27,27,0.014518918999999908,12.0,5,1900,0
28,28,0.014824574999999562,12.0,5,1900,0
29,29,0.015130054999999754,12.0,5,1900,0
30,30,0.01572029599999958,11.0,5,1900,0
31,31,0.016024824999999687,11.0,5,1900,0
32,32,0.016319511999999925,11.0,5,1900,0
33,33,0.016614419999999797,11.0,5,1900,0
34,34,0.016905139999999985,11.0,5,1900,0
35,35,0.01749330899999979,10.0,5,1900,0
36,36,0.017798598999999804,10.0,5,1900,0
37,37,0.018134624999999627,10.0,5,1900,0
38,38,0.01844078799999993,10.0,5,1900,0
39,39,0.018730289999999705,10.0,5,1900,0
40,40,0.01902809399999983,10.0,5,1900,0
41,41,0.01938834399999978,10.0,5,1900,0
42,42,0.019819078999999906,10.0,5,1900,0
43,43,0.02018748799999992,10.0,5,1900,0
44,44,0.020503261999999634,10.0,5,1900,0
45,45,0.021052501999999862,10.0,5,1900,0
46,46,0.022089470999999694,9.0,5,1900,0
47,47,0.022603322999999786,9.0,5,1900,0
48,48,0.023248320999999628,9.0,5,1900,0
49,49,0.02453945599999985,8.0,5,1900,0
50,50,0.025125425999999784,8.0,5,1900,0
51,51,0.025877641999999756,8.0,5,1900,0
52,52,0.02652509099999989,8.0,5,1900,0
53,53,0.026928421999999674,8.0,5,1900,0
54,54,0.02723741399999957,8.0,5,1900,0
