,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0028304740000000272,7.0,True,100,0.3,300
1,1,0.015760973999999983,12.0,True,100,0.3,300
2,2,0.024683630999999817,35.0,True,100,0.3,300
3,3,0.03295522599999989,35.0,True,100,0.3,300
4,4,0.041564424000000155,35.0,True,100,0.3,300
5,5,0.04988857099999988,35.0,True,100,0.3,300
6,6,0.057705576000000036,35.0,True,100,0.3,300
7,7,0.06516151300000006,35.0,True,100,0.3,300
8,8,0.07271777299999993,35.0,True,100,0.3,300
9,9,0.07980826799999985,35.0,True,100,0.3,300
10,10,0.08706164599999999,35.0,True,100,0.3,300
11,11,0.09786599699999998,35.0,True,100,0.3,300
12,12,0.10563225500000017,35.0,True,100,0.3,300
13,13,0.11366826499999982,35.0,True,100,0.3,300
14,14,0.12177061,35.0,True,100,0.3,300
15,15,0.1296412010000001,35.0,True,100,0.3,300
16,16,0.13770013500000022,35.0,True,100,0.3,300
17,17,0.1458932850000001,35.0,True,100,0.3,300
18,18,0.15378498699999987,35.0,True,100,0.3,300
19,19,0.16099223900000004,35.0,True,100,0.3,300
20,20,0.16859672100000012,35.0,True,100,0.3,300
21,21,0.17788675200000004,35.0,True,100,0.3,300
22,22,0.18567087399999993,35.0,True,100,0.3,300
23,23,0.19334413500000025,35.0,True,100,0.3,300
24,24,0.20106092400000009,35.0,True,100,0.3,300
25,25,0.20890701999999983,35.0,True,100,0.3,300
26,26,0.22050265300000005,35.0,True,100,0.3,300
27,27,0.22829754000000024,35.0,True,100,0.3,300
28,28,0.23554602199999986,35.0,True,100,0.3,300
29,29,0.24304100699999998,35.0,True,100,0.3,300
30,30,0.25115827999999984,35.0,True,100,0.3,300
31,31,0.2592371039999999,35.0,True,100,0.3,300
32,32,0.26757436300000004,35.0,True,100,0.3,300
33,33,0.27489196400000004,35.0,True,100,0.3,300
34,34,0.28258810999999984,35.0,True,100,0.3,300
35,35,0.28991666500000024,35.0,True,100,0.3,300
36,36,0.2973000200000002,35.0,True,100,0.3,300
37,37,0.3044943130000002,35.0,True,100,0.3,300
38,38,0.31271875100000024,35.0,True,100,0.3,300
39,39,0.32073864899999993,35.0,True,100,0.3,300
40,40,0.32796758000000015,35.0,True,100,0.3,300
41,41,0.335303519,35.0,True,100,0.3,300
42,42,0.3426535660000001,35.0,True,100,0.3,300
43,43,0.35021628699999985,35.0,True,100,0.3,300
44,44,0.35766501900000014,35.0,True,100,0.3,300
45,45,0.3649500360000002,35.0,True,100,0.3,300
46,46,0.37220604999999995,35.0,True,100,0.3,300
47,47,0.37946080700000007,35.0,True,100,0.3,300
48,48,0.3869420630000002,35.0,True,100,0.3,300
49,49,0.39418508600000024,35.0,True,100,0.3,300
50,50,0.4015431450000002,35.0,True,100,0.3,300
51,51,0.4130463510000002,35.0,True,100,0.3,300
52,52,0.4207313899999998,35.0,True,100,0.3,300
53,53,0.42784303600000007,35.0,True,100,0.3,300
54,54,0.43530794800000017,35.0,True,100,0.3,300
55,55,0.44277373499999984,35.0,True,100,0.3,300
56,56,0.4506626800000002,35.0,True,100,0.3,300
57,57,0.45914189299999997,35.0,True,100,0.3,300
58,58,0.46700664699999983,35.0,True,100,0.3,300
59,59,0.474951973,35.0,True,100,0.3,300
60,60,0.4823214039999999,35.0,True,100,0.3,300
61,61,0.48971665200000025,35.0,True,100,0.3,300
62,62,0.4969176850000001,35.0,True,100,0.3,300
63,63,0.5044690040000002,35.0,True,100,0.3,300
64,64,0.5117327789999999,35.0,True,100,0.3,300
65,65,0.5190715090000002,35.0,True,100,0.3,300
66,66,0.5261849810000001,35.0,True,100,0.3,300
67,67,0.5333645430000002,35.0,True,100,0.3,300
68,68,0.540562338,35.0,True,100,0.3,300
69,69,0.5478412339999998,35.0,True,100,0.3,300
70,70,0.5547653509999999,35.0,True,100,0.3,300
71,71,0.5621664289999999,35.0,True,100,0.3,300
72,72,0.569578039,35.0,True,100,0.3,300
73,73,0.5769081910000002,35.0,True,100,0.3,300
74,74,0.5844302859999999,35.0,True,100,0.3,300
75,75,0.5917138789999998,35.0,True,100,0.3,300
76,76,0.6032621549999999,35.0,True,100,0.3,300
77,77,0.610807914,35.0,True,100,0.3,300
78,78,0.6185609310000002,35.0,True,100,0.3,300
79,79,0.6259696840000002,35.0,True,100,0.3,300
80,80,0.6346182389999999,35.0,True,100,0.3,300
81,81,0.6424531199999999,35.0,True,100,0.3,300
82,82,0.6502984089999999,35.0,True,100,0.3,300
83,83,0.6576245800000002,35.0,True,100,0.3,300
84,84,0.6650608519999999,35.0,True,100,0.3,300
85,85,0.6728445460000003,35.0,True,100,0.3,300
86,86,0.6803669340000003,35.0,True,100,0.3,300
87,87,0.687762373,35.0,True,100,0.3,300
88,88,0.6950577129999997,35.0,True,100,0.3,300
89,89,0.7029137790000002,35.0,True,100,0.3,300
90,90,0.7105680669999996,35.0,True,100,0.3,300
91,91,0.7191472760000002,35.0,True,100,0.3,300
92,92,0.7269337199999999,35.0,True,100,0.3,300
93,93,0.7348384939999999,35.0,True,100,0.3,300
94,94,0.7422744650000004,35.0,True,100,0.3,300
95,95,0.7495187310000002,35.0,True,100,0.3,300
96,96,0.7567993450000001,35.0,True,100,0.3,300
97,97,0.7650775510000001,35.0,True,100,0.3,300
98,98,0.7724559099999997,35.0,True,100,0.3,300
99,99,0.7796926510000004,35.0,True,100,0.3,300
100,100,0.7872444449999998,35.0,True,100,0.3,300
101,101,0.79985456,35.0,True,100,0.3,300
102,102,0.8076797019999997,35.0,True,100,0.3,300
